problem,instance,num_jobs,num_machines,num_modes,num_resources,num_tasks
RCPSP,J60_192.txt,1,0,62,4,62
RCPSP,J60_193.txt,1,0,62,4,62
RCPSP,J60_194.txt,1,0,62,4,62
RCPSP,J60_195.txt,1,0,62,4,62
RCPSP,J60_196.txt,1,0,62,4,62
RCPSP,J60_197.txt,1,0,62,4,62
RCPSP,J60_198.txt,1,0,62,4,62
RCPSP,J60_199.txt,1,0,62,4,62
RCPSP,J60_2.txt,1,0,62,4,62
RCPSP,J60_20.txt,1,0,62,4,62
RCPSP,J60_200.txt,1,0,62,4,62
RCPSP,J60_201.txt,1,0,62,4,62
RCPSP,J60_202.txt,1,0,62,4,62
RCPSP,J60_203.txt,1,0,62,4,62
RCPSP,J60_204.txt,1,0,62,4,62
RCPSP,J60_205.txt,1,0,62,4,62
RCPSP,J60_206.txt,1,0,62,4,62
RCPSP,J60_207.txt,1,0,62,4,62
RCPSP,J60_208.txt,1,0,62,4,62
RCPSP,J60_209.txt,1,0,62,4,62
RCPSP,J60_21.txt,1,0,62,4,62
RCPSP,J60_210.txt,1,0,62,4,62
RCPSP,J60_211.txt,1,0,62,4,62
RCPSP,J60_212.txt,1,0,62,4,62
RCPSP,J60_213.txt,1,0,62,4,62
RCPSP,J60_214.txt,1,0,62,4,62
RCPSP,J60_215.txt,1,0,62,4,62
RCPSP,J60_216.txt,1,0,62,4,62
RCPSP,J60_217.txt,1,0,62,4,62
RCPSP,J60_218.txt,1,0,62,4,62
RCPSP,J60_219.txt,1,0,62,4,62
RCPSP,J60_22.txt,1,0,62,4,62
RCPSP,J60_220.txt,1,0,62,4,62
RCPSP,J60_221.txt,1,0,62,4,62
RCPSP,J60_222.txt,1,0,62,4,62
RCPSP,J60_223.txt,1,0,62,4,62
RCPSP,J60_224.txt,1,0,62,4,62
RCPSP,J60_225.txt,1,0,62,4,62
RCPSP,J60_226.txt,1,0,62,4,62
RCPSP,J60_227.txt,1,0,62,4,62
RCPSP,J60_228.txt,1,0,62,4,62
RCPSP,J60_229.txt,1,0,62,4,62
RCPSP,J60_23.txt,1,0,62,4,62
RCPSP,J60_230.txt,1,0,62,4,62
RCPSP,J60_231.txt,1,0,62,4,62
RCPSP,J60_232.txt,1,0,62,4,62
RCPSP,J60_233.txt,1,0,62,4,62
RCPSP,J60_234.txt,1,0,62,4,62
RCPSP,J60_235.txt,1,0,62,4,62
RCPSP,J60_236.txt,1,0,62,4,62
RCPSP,J60_237.txt,1,0,62,4,62
RCPSP,J60_238.txt,1,0,62,4,62
RCPSP,J60_239.txt,1,0,62,4,62
RCPSP,J60_24.txt,1,0,62,4,62
RCPSP,J60_240.txt,1,0,62,4,62
RCPSP,J60_241.txt,1,0,62,4,62
RCPSP,J60_242.txt,1,0,62,4,62
RCPSP,J60_243.txt,1,0,62,4,62
RCPSP,J60_244.txt,1,0,62,4,62
RCPSP,J60_245.txt,1,0,62,4,62
RCPSP,J60_246.txt,1,0,62,4,62
RCPSP,J60_247.txt,1,0,62,4,62
RCPSP,J60_248.txt,1,0,62,4,62
RCPSP,J60_249.txt,1,0,62,4,62
RCPSP,J60_25.txt,1,0,62,4,62
RCPSP,J60_250.txt,1,0,62,4,62
RCPSP,J60_251.txt,1,0,62,4,62
RCPSP,J60_252.txt,1,0,62,4,62
RCPSP,J60_253.txt,1,0,62,4,62
RCPSP,J60_254.txt,1,0,62,4,62
RCPSP,J60_255.txt,1,0,62,4,62
RCPSP,J60_256.txt,1,0,62,4,62
RCPSP,J60_257.txt,1,0,62,4,62
RCPSP,J60_258.txt,1,0,62,4,62
RCPSP,J60_259.txt,1,0,62,4,62
RCPSP,J60_26.txt,1,0,62,4,62
RCPSP,J60_260.txt,1,0,62,4,62
RCPSP,J60_261.txt,1,0,62,4,62
RCPSP,J60_262.txt,1,0,62,4,62
RCPSP,J60_263.txt,1,0,62,4,62
RCPSP,J60_264.txt,1,0,62,4,62
RCPSP,J60_265.txt,1,0,62,4,62
RCPSP,J60_266.txt,1,0,62,4,62
RCPSP,J60_267.txt,1,0,62,4,62
RCPSP,J60_268.txt,1,0,62,4,62
RCPSP,J60_269.txt,1,0,62,4,62
RCPSP,J60_27.txt,1,0,62,4,62
RCPSP,J60_270.txt,1,0,62,4,62
RCPSP,J60_271.txt,1,0,62,4,62
RCPSP,J60_272.txt,1,0,62,4,62
RCPSP,J60_273.txt,1,0,62,4,62
RCPSP,J60_274.txt,1,0,62,4,62
RCPSP,J60_275.txt,1,0,62,4,62
RCPSP,J60_276.txt,1,0,62,4,62
RCPSP,J60_277.txt,1,0,62,4,62
RCPSP,J60_278.txt,1,0,62,4,62
RCPSP,J60_279.txt,1,0,62,4,62
RCPSP,J60_28.txt,1,0,62,4,62
RCPSP,J60_280.txt,1,0,62,4,62
RCPSP,J60_281.txt,1,0,62,4,62
RCPSP,J60_282.txt,1,0,62,4,62
RCPSP,J60_283.txt,1,0,62,4,62
RCPSP,J60_284.txt,1,0,62,4,62
RCPSP,J60_285.txt,1,0,62,4,62
RCPSP,J60_286.txt,1,0,62,4,62
RCPSP,J60_287.txt,1,0,62,4,62
RCPSP,J60_288.txt,1,0,62,4,62
RCPSP,J60_289.txt,1,0,62,4,62
RCPSP,J60_29.txt,1,0,62,4,62
RCPSP,J60_290.txt,1,0,62,4,62
RCPSP,J60_291.txt,1,0,62,4,62
RCPSP,J60_292.txt,1,0,62,4,62
RCPSP,J60_293.txt,1,0,62,4,62
RCPSP,J60_294.txt,1,0,62,4,62
RCPSP,J60_295.txt,1,0,62,4,62
RCPSP,J60_296.txt,1,0,62,4,62
RCPSP,J60_297.txt,1,0,62,4,62
RCPSP,J60_298.txt,1,0,62,4,62
RCPSP,J60_299.txt,1,0,62,4,62
RCPSP,J60_3.txt,1,0,62,4,62
RCPSP,J60_30.txt,1,0,62,4,62
RCPSP,J60_300.txt,1,0,62,4,62
RCPSP,J60_301.txt,1,0,62,4,62
RCPSP,J60_302.txt,1,0,62,4,62
RCPSP,J60_303.txt,1,0,62,4,62
RCPSP,J60_304.txt,1,0,62,4,62
RCPSP,J60_305.txt,1,0,62,4,62
RCPSP,J60_306.txt,1,0,62,4,62
RCPSP,J60_307.txt,1,0,62,4,62
RCPSP,J60_308.txt,1,0,62,4,62
RCPSP,J60_309.txt,1,0,62,4,62
RCPSP,J60_31.txt,1,0,62,4,62
RCPSP,J60_310.txt,1,0,62,4,62
RCPSP,J60_311.txt,1,0,62,4,62
RCPSP,J60_312.txt,1,0,62,4,62
RCPSP,J60_313.txt,1,0,62,4,62
RCPSP,J60_314.txt,1,0,62,4,62
RCPSP,J60_315.txt,1,0,62,4,62
RCPSP,J60_316.txt,1,0,62,4,62
RCPSP,J60_317.txt,1,0,62,4,62
RCPSP,J60_318.txt,1,0,62,4,62
RCPSP,J60_319.txt,1,0,62,4,62
RCPSP,J60_32.txt,1,0,62,4,62
RCPSP,J60_320.txt,1,0,62,4,62
RCPSP,J60_321.txt,1,0,62,4,62
RCPSP,J60_322.txt,1,0,62,4,62
RCPSP,J60_323.txt,1,0,62,4,62
RCPSP,J60_324.txt,1,0,62,4,62
RCPSP,J60_325.txt,1,0,62,4,62
RCPSP,J60_326.txt,1,0,62,4,62
RCPSP,J60_327.txt,1,0,62,4,62
RCPSP,J60_328.txt,1,0,62,4,62
RCPSP,J60_329.txt,1,0,62,4,62
RCPSP,J60_33.txt,1,0,62,4,62
RCPSP,J60_330.txt,1,0,62,4,62
RCPSP,J60_331.txt,1,0,62,4,62
RCPSP,J60_332.txt,1,0,62,4,62
RCPSP,J60_333.txt,1,0,62,4,62
RCPSP,J60_334.txt,1,0,62,4,62
RCPSP,J60_335.txt,1,0,62,4,62
RCPSP,J60_336.txt,1,0,62,4,62
RCPSP,J60_337.txt,1,0,62,4,62
RCPSP,J60_338.txt,1,0,62,4,62
RCPSP,J60_339.txt,1,0,62,4,62
RCPSP,J60_34.txt,1,0,62,4,62
RCPSP,J60_340.txt,1,0,62,4,62
RCPSP,J60_341.txt,1,0,62,4,62
RCPSP,J60_342.txt,1,0,62,4,62
RCPSP,J60_343.txt,1,0,62,4,62
RCPSP,J60_344.txt,1,0,62,4,62
RCPSP,J60_345.txt,1,0,62,4,62
RCPSP,J60_346.txt,1,0,62,4,62
RCPSP,J60_347.txt,1,0,62,4,62
RCPSP,J60_348.txt,1,0,62,4,62
RCPSP,J60_349.txt,1,0,62,4,62
RCPSP,J60_35.txt,1,0,62,4,62
RCPSP,J60_350.txt,1,0,62,4,62
RCPSP,J60_351.txt,1,0,62,4,62
RCPSP,J60_352.txt,1,0,62,4,62
RCPSP,J60_353.txt,1,0,62,4,62
RCPSP,J60_354.txt,1,0,62,4,62
RCPSP,J60_355.txt,1,0,62,4,62
RCPSP,J60_356.txt,1,0,62,4,62
RCPSP,J60_357.txt,1,0,62,4,62
RCPSP,J60_358.txt,1,0,62,4,62
RCPSP,J60_359.txt,1,0,62,4,62
RCPSP,J60_36.txt,1,0,62,4,62
RCPSP,J60_360.txt,1,0,62,4,62
RCPSP,J60_361.txt,1,0,62,4,62
RCPSP,J60_362.txt,1,0,62,4,62
RCPSP,J60_363.txt,1,0,62,4,62
RCPSP,J60_364.txt,1,0,62,4,62
RCPSP,J60_365.txt,1,0,62,4,62
RCPSP,J60_366.txt,1,0,62,4,62
RCPSP,J60_367.txt,1,0,62,4,62
RCPSP,J60_368.txt,1,0,62,4,62
RCPSP,J60_369.txt,1,0,62,4,62
RCPSP,J60_37.txt,1,0,62,4,62
RCPSP,J60_370.txt,1,0,62,4,62
RCPSP,J60_371.txt,1,0,62,4,62
RCPSP,J60_372.txt,1,0,62,4,62
RCPSP,J60_373.txt,1,0,62,4,62
RCPSP,J60_374.txt,1,0,62,4,62
RCPSP,J60_375.txt,1,0,62,4,62
RCPSP,J60_376.txt,1,0,62,4,62
RCPSP,J60_377.txt,1,0,62,4,62
RCPSP,J60_378.txt,1,0,62,4,62
RCPSP,J60_379.txt,1,0,62,4,62
RCPSP,J60_38.txt,1,0,62,4,62
RCPSP,J60_380.txt,1,0,62,4,62
RCPSP,J60_381.txt,1,0,62,4,62
RCPSP,J60_382.txt,1,0,62,4,62
RCPSP,J60_383.txt,1,0,62,4,62
RCPSP,J60_384.txt,1,0,62,4,62
RCPSP,J60_385.txt,1,0,62,4,62
RCPSP,J60_386.txt,1,0,62,4,62
RCPSP,J60_387.txt,1,0,62,4,62
RCPSP,J60_388.txt,1,0,62,4,62
RCPSP,J60_389.txt,1,0,62,4,62
RCPSP,J60_39.txt,1,0,62,4,62
RCPSP,J60_390.txt,1,0,62,4,62
RCPSP,J60_391.txt,1,0,62,4,62
RCPSP,J60_392.txt,1,0,62,4,62
RCPSP,J60_393.txt,1,0,62,4,62
RCPSP,J60_394.txt,1,0,62,4,62
RCPSP,J60_395.txt,1,0,62,4,62
RCPSP,J60_396.txt,1,0,62,4,62
RCPSP,J60_397.txt,1,0,62,4,62
RCPSP,J60_398.txt,1,0,62,4,62
RCPSP,J60_399.txt,1,0,62,4,62
RCPSP,J60_4.txt,1,0,62,4,62
RCPSP,J60_40.txt,1,0,62,4,62
RCPSP,J60_400.txt,1,0,62,4,62
RCPSP,J60_401.txt,1,0,62,4,62
RCPSP,J60_402.txt,1,0,62,4,62
RCPSP,J60_403.txt,1,0,62,4,62
RCPSP,J60_404.txt,1,0,62,4,62
RCPSP,J60_405.txt,1,0,62,4,62
RCPSP,J60_406.txt,1,0,62,4,62
RCPSP,J60_407.txt,1,0,62,4,62
RCPSP,J60_408.txt,1,0,62,4,62
RCPSP,J60_409.txt,1,0,62,4,62
RCPSP,J60_41.txt,1,0,62,4,62
RCPSP,J60_410.txt,1,0,62,4,62
RCPSP,J60_411.txt,1,0,62,4,62
RCPSP,J60_412.txt,1,0,62,4,62
RCPSP,J60_413.txt,1,0,62,4,62
RCPSP,J60_414.txt,1,0,62,4,62
RCPSP,J60_415.txt,1,0,62,4,62
RCPSP,J60_416.txt,1,0,62,4,62
RCPSP,J60_417.txt,1,0,62,4,62
RCPSP,J60_418.txt,1,0,62,4,62
RCPSP,J60_419.txt,1,0,62,4,62
RCPSP,J60_42.txt,1,0,62,4,62
RCPSP,J60_420.txt,1,0,62,4,62
RCPSP,J60_421.txt,1,0,62,4,62
RCPSP,J60_422.txt,1,0,62,4,62
RCPSP,J60_423.txt,1,0,62,4,62
RCPSP,J60_424.txt,1,0,62,4,62
RCPSP,J60_425.txt,1,0,62,4,62
RCPSP,J60_426.txt,1,0,62,4,62
RCPSP,J60_427.txt,1,0,62,4,62
RCPSP,J60_428.txt,1,0,62,4,62
RCPSP,J60_429.txt,1,0,62,4,62
RCPSP,J60_43.txt,1,0,62,4,62
RCPSP,J60_430.txt,1,0,62,4,62
RCPSP,J60_431.txt,1,0,62,4,62
RCPSP,J60_432.txt,1,0,62,4,62
RCPSP,J60_433.txt,1,0,62,4,62
RCPSP,J60_434.txt,1,0,62,4,62
RCPSP,J60_435.txt,1,0,62,4,62
RCPSP,J60_436.txt,1,0,62,4,62
RCPSP,J60_437.txt,1,0,62,4,62
RCPSP,J60_438.txt,1,0,62,4,62
RCPSP,J60_439.txt,1,0,62,4,62
RCPSP,J60_44.txt,1,0,62,4,62
RCPSP,J60_440.txt,1,0,62,4,62
RCPSP,J60_441.txt,1,0,62,4,62
RCPSP,J60_442.txt,1,0,62,4,62
RCPSP,J60_443.txt,1,0,62,4,62
RCPSP,J60_444.txt,1,0,62,4,62
RCPSP,J60_445.txt,1,0,62,4,62
RCPSP,J60_446.txt,1,0,62,4,62
RCPSP,J60_447.txt,1,0,62,4,62
RCPSP,J60_448.txt,1,0,62,4,62
RCPSP,J60_449.txt,1,0,62,4,62
RCPSP,J60_45.txt,1,0,62,4,62
RCPSP,J60_450.txt,1,0,62,4,62
RCPSP,J60_451.txt,1,0,62,4,62
RCPSP,J60_452.txt,1,0,62,4,62
RCPSP,J60_453.txt,1,0,62,4,62
RCPSP,J60_454.txt,1,0,62,4,62
RCPSP,J60_455.txt,1,0,62,4,62
RCPSP,J60_456.txt,1,0,62,4,62
RCPSP,J60_457.txt,1,0,62,4,62
RCPSP,J60_458.txt,1,0,62,4,62
RCPSP,J60_459.txt,1,0,62,4,62
RCPSP,J60_46.txt,1,0,62,4,62
RCPSP,J60_460.txt,1,0,62,4,62
RCPSP,J60_461.txt,1,0,62,4,62
RCPSP,J60_462.txt,1,0,62,4,62
RCPSP,J60_463.txt,1,0,62,4,62
RCPSP,J60_464.txt,1,0,62,4,62
RCPSP,J60_465.txt,1,0,62,4,62
RCPSP,J60_466.txt,1,0,62,4,62
RCPSP,J60_467.txt,1,0,62,4,62
RCPSP,J60_468.txt,1,0,62,4,62
RCPSP,J60_469.txt,1,0,62,4,62
RCPSP,J60_47.txt,1,0,62,4,62
RCPSP,J60_470.txt,1,0,62,4,62
RCPSP,J60_471.txt,1,0,62,4,62
RCPSP,J60_472.txt,1,0,62,4,62
RCPSP,J60_473.txt,1,0,62,4,62
RCPSP,J60_474.txt,1,0,62,4,62
RCPSP,J60_475.txt,1,0,62,4,62
RCPSP,J60_476.txt,1,0,62,4,62
RCPSP,J60_477.txt,1,0,62,4,62
RCPSP,J60_478.txt,1,0,62,4,62
RCPSP,J60_479.txt,1,0,62,4,62
RCPSP,J60_48.txt,1,0,62,4,62
RCPSP,J60_480.txt,1,0,62,4,62
RCPSP,J60_49.txt,1,0,62,4,62
RCPSP,J60_5.txt,1,0,62,4,62
RCPSP,J60_50.txt,1,0,62,4,62
RCPSP,J60_51.txt,1,0,62,4,62
RCPSP,J60_52.txt,1,0,62,4,62
RCPSP,J60_53.txt,1,0,62,4,62
RCPSP,J60_54.txt,1,0,62,4,62
RCPSP,J60_55.txt,1,0,62,4,62
RCPSP,J60_56.txt,1,0,62,4,62
RCPSP,J60_57.txt,1,0,62,4,62
RCPSP,J60_58.txt,1,0,62,4,62
RCPSP,J60_59.txt,1,0,62,4,62
RCPSP,J60_6.txt,1,0,62,4,62
RCPSP,J60_60.txt,1,0,62,4,62
RCPSP,J60_61.txt,1,0,62,4,62
RCPSP,J60_62.txt,1,0,62,4,62
RCPSP,J60_63.txt,1,0,62,4,62
RCPSP,J60_64.txt,1,0,62,4,62
RCPSP,J60_65.txt,1,0,62,4,62
RCPSP,J60_66.txt,1,0,62,4,62
RCPSP,J60_67.txt,1,0,62,4,62
RCPSP,J60_68.txt,1,0,62,4,62
RCPSP,J60_69.txt,1,0,62,4,62
RCPSP,J60_7.txt,1,0,62,4,62
RCPSP,J60_70.txt,1,0,62,4,62
RCPSP,J60_71.txt,1,0,62,4,62
RCPSP,J60_72.txt,1,0,62,4,62
RCPSP,J60_73.txt,1,0,62,4,62
RCPSP,J60_74.txt,1,0,62,4,62
RCPSP,J60_75.txt,1,0,62,4,62
RCPSP,J60_76.txt,1,0,62,4,62
RCPSP,J60_77.txt,1,0,62,4,62
RCPSP,J60_78.txt,1,0,62,4,62
RCPSP,J60_79.txt,1,0,62,4,62
RCPSP,J60_8.txt,1,0,62,4,62
RCPSP,J60_80.txt,1,0,62,4,62
RCPSP,J60_81.txt,1,0,62,4,62
RCPSP,J60_82.txt,1,0,62,4,62
RCPSP,J60_83.txt,1,0,62,4,62
RCPSP,J60_84.txt,1,0,62,4,62
RCPSP,J60_85.txt,1,0,62,4,62
RCPSP,J60_86.txt,1,0,62,4,62
RCPSP,J60_87.txt,1,0,62,4,62
RCPSP,J60_88.txt,1,0,62,4,62
RCPSP,J60_89.txt,1,0,62,4,62
RCPSP,J60_9.txt,1,0,62,4,62
RCPSP,J60_90.txt,1,0,62,4,62
RCPSP,J60_91.txt,1,0,62,4,62
RCPSP,J60_92.txt,1,0,62,4,62
RCPSP,J60_93.txt,1,0,62,4,62
RCPSP,J60_94.txt,1,0,62,4,62
RCPSP,J60_95.txt,1,0,62,4,62
RCPSP,J60_96.txt,1,0,62,4,62
RCPSP,J60_97.txt,1,0,62,4,62
RCPSP,J60_98.txt,1,0,62,4,62
RCPSP,J60_99.txt,1,0,62,4,62
RCPSP,J90_1.txt,1,0,92,4,92
RCPSP,J90_10.txt,1,0,92,4,92
RCPSP,J90_100.txt,1,0,92,4,92
RCPSP,J90_101.txt,1,0,92,4,92
RCPSP,J90_102.txt,1,0,92,4,92
RCPSP,J90_103.txt,1,0,92,4,92
RCPSP,J90_104.txt,1,0,92,4,92
RCPSP,J90_105.txt,1,0,92,4,92
RCPSP,J90_106.txt,1,0,92,4,92
RCPSP,J90_107.txt,1,0,92,4,92
RCPSP,J90_108.txt,1,0,92,4,92
RCPSP,J90_109.txt,1,0,92,4,92
RCPSP,J90_11.txt,1,0,92,4,92
RCPSP,J90_110.txt,1,0,92,4,92
RCPSP,J90_111.txt,1,0,92,4,92
RCPSP,J90_112.txt,1,0,92,4,92
RCPSP,J90_113.txt,1,0,92,4,92
RCPSP,J90_114.txt,1,0,92,4,92
RCPSP,J90_115.txt,1,0,92,4,92
RCPSP,J90_116.txt,1,0,92,4,92
RCPSP,J90_117.txt,1,0,92,4,92
RCPSP,J90_118.txt,1,0,92,4,92
RCPSP,J90_119.txt,1,0,92,4,92
RCPSP,J90_12.txt,1,0,92,4,92
RCPSP,J90_120.txt,1,0,92,4,92
RCPSP,J90_121.txt,1,0,92,4,92
RCPSP,J90_122.txt,1,0,92,4,92
RCPSP,J90_123.txt,1,0,92,4,92
RCPSP,J90_124.txt,1,0,92,4,92
RCPSP,J90_125.txt,1,0,92,4,92
RCPSP,J90_126.txt,1,0,92,4,92
RCPSP,J90_127.txt,1,0,92,4,92
RCPSP,J90_128.txt,1,0,92,4,92
RCPSP,J90_129.txt,1,0,92,4,92
RCPSP,J90_13.txt,1,0,92,4,92
RCPSP,J90_130.txt,1,0,92,4,92
RCPSP,J90_131.txt,1,0,92,4,92
RCPSP,J90_132.txt,1,0,92,4,92
RCPSP,J90_133.txt,1,0,92,4,92
RCPSP,J90_134.txt,1,0,92,4,92
RCPSP,J90_135.txt,1,0,92,4,92
RCPSP,J90_136.txt,1,0,92,4,92
RCPSP,J90_137.txt,1,0,92,4,92
RCPSP,J90_138.txt,1,0,92,4,92
RCPSP,J90_139.txt,1,0,92,4,92
RCPSP,J90_14.txt,1,0,92,4,92
RCPSP,J90_140.txt,1,0,92,4,92
RCPSP,J90_141.txt,1,0,92,4,92
RCPSP,J90_142.txt,1,0,92,4,92
RCPSP,J90_143.txt,1,0,92,4,92
RCPSP,J90_144.txt,1,0,92,4,92
RCPSP,J90_145.txt,1,0,92,4,92
RCPSP,J90_146.txt,1,0,92,4,92
RCPSP,J90_147.txt,1,0,92,4,92
RCPSP,J90_148.txt,1,0,92,4,92
RCPSP,J90_149.txt,1,0,92,4,92
RCPSP,J90_15.txt,1,0,92,4,92
RCPSP,J90_150.txt,1,0,92,4,92
RCPSP,J90_151.txt,1,0,92,4,92
RCPSP,J90_152.txt,1,0,92,4,92
RCPSP,J90_153.txt,1,0,92,4,92
RCPSP,J90_154.txt,1,0,92,4,92
RCPSP,J90_155.txt,1,0,92,4,92
RCPSP,J90_156.txt,1,0,92,4,92
RCPSP,J90_157.txt,1,0,92,4,92
RCPSP,J90_158.txt,1,0,92,4,92
RCPSP,J90_159.txt,1,0,92,4,92
RCPSP,J90_16.txt,1,0,92,4,92
RCPSP,J90_160.txt,1,0,92,4,92
RCPSP,J90_161.txt,1,0,92,4,92
RCPSP,J90_162.txt,1,0,92,4,92
RCPSP,J90_163.txt,1,0,92,4,92
RCPSP,J90_164.txt,1,0,92,4,92
RCPSP,J90_165.txt,1,0,92,4,92
RCPSP,J90_166.txt,1,0,92,4,92
RCPSP,J90_167.txt,1,0,92,4,92
RCPSP,J90_168.txt,1,0,92,4,92
RCPSP,J90_169.txt,1,0,92,4,92
RCPSP,J90_17.txt,1,0,92,4,92
RCPSP,J90_170.txt,1,0,92,4,92
RCPSP,J90_171.txt,1,0,92,4,92
RCPSP,J90_172.txt,1,0,92,4,92
RCPSP,J90_173.txt,1,0,92,4,92
RCPSP,J90_174.txt,1,0,92,4,92
RCPSP,J90_175.txt,1,0,92,4,92
RCPSP,J90_176.txt,1,0,92,4,92
RCPSP,J90_177.txt,1,0,92,4,92
RCPSP,J90_178.txt,1,0,92,4,92
RCPSP,J90_179.txt,1,0,92,4,92
RCPSP,J90_18.txt,1,0,92,4,92
RCPSP,J90_180.txt,1,0,92,4,92
RCPSP,J90_181.txt,1,0,92,4,92
RCPSP,J90_182.txt,1,0,92,4,92
RCPSP,J90_183.txt,1,0,92,4,92
RCPSP,J90_184.txt,1,0,92,4,92
RCPSP,J90_185.txt,1,0,92,4,92
RCPSP,J90_186.txt,1,0,92,4,92
RCPSP,J90_187.txt,1,0,92,4,92
RCPSP,J90_188.txt,1,0,92,4,92
RCPSP,J90_189.txt,1,0,92,4,92
RCPSP,J90_19.txt,1,0,92,4,92
RCPSP,J90_190.txt,1,0,92,4,92
RCPSP,J90_191.txt,1,0,92,4,92
RCPSP,J90_192.txt,1,0,92,4,92
RCPSP,J90_193.txt,1,0,92,4,92
RCPSP,J90_194.txt,1,0,92,4,92
RCPSP,J90_195.txt,1,0,92,4,92
RCPSP,J90_196.txt,1,0,92,4,92
RCPSP,J90_197.txt,1,0,92,4,92
RCPSP,J90_198.txt,1,0,92,4,92
RCPSP,J90_199.txt,1,0,92,4,92
RCPSP,J90_2.txt,1,0,92,4,92
RCPSP,J90_20.txt,1,0,92,4,92
RCPSP,J90_200.txt,1,0,92,4,92
RCPSP,J90_201.txt,1,0,92,4,92
RCPSP,J90_202.txt,1,0,92,4,92
RCPSP,J90_203.txt,1,0,92,4,92
RCPSP,J90_204.txt,1,0,92,4,92
RCPSP,J90_205.txt,1,0,92,4,92
RCPSP,J90_206.txt,1,0,92,4,92
RCPSP,J90_207.txt,1,0,92,4,92
RCPSP,J90_208.txt,1,0,92,4,92
RCPSP,J90_209.txt,1,0,92,4,92
RCPSP,J90_21.txt,1,0,92,4,92
RCPSP,J90_210.txt,1,0,92,4,92
RCPSP,J90_211.txt,1,0,92,4,92
RCPSP,J90_212.txt,1,0,92,4,92
RCPSP,J90_213.txt,1,0,92,4,92
RCPSP,J90_214.txt,1,0,92,4,92
RCPSP,J90_215.txt,1,0,92,4,92
RCPSP,J90_216.txt,1,0,92,4,92
RCPSP,J90_217.txt,1,0,92,4,92
RCPSP,J90_218.txt,1,0,92,4,92
RCPSP,J90_219.txt,1,0,92,4,92
RCPSP,J90_22.txt,1,0,92,4,92
RCPSP,J90_220.txt,1,0,92,4,92
RCPSP,J90_221.txt,1,0,92,4,92
RCPSP,J90_222.txt,1,0,92,4,92
RCPSP,J90_223.txt,1,0,92,4,92
RCPSP,J90_224.txt,1,0,92,4,92
RCPSP,J90_225.txt,1,0,92,4,92
RCPSP,J90_226.txt,1,0,92,4,92
RCPSP,J90_227.txt,1,0,92,4,92
RCPSP,J90_228.txt,1,0,92,4,92
RCPSP,J90_229.txt,1,0,92,4,92
RCPSP,J90_23.txt,1,0,92,4,92
RCPSP,J90_230.txt,1,0,92,4,92
RCPSP,J90_231.txt,1,0,92,4,92
RCPSP,J90_232.txt,1,0,92,4,92
RCPSP,J90_233.txt,1,0,92,4,92
RCPSP,J90_234.txt,1,0,92,4,92
RCPSP,J90_235.txt,1,0,92,4,92
RCPSP,J90_236.txt,1,0,92,4,92
RCPSP,J90_237.txt,1,0,92,4,92
RCPSP,J90_238.txt,1,0,92,4,92
RCPSP,J90_239.txt,1,0,92,4,92
RCPSP,J90_24.txt,1,0,92,4,92
RCPSP,J90_240.txt,1,0,92,4,92
RCPSP,J90_241.txt,1,0,92,4,92
RCPSP,J90_242.txt,1,0,92,4,92
RCPSP,J90_243.txt,1,0,92,4,92
RCPSP,J90_244.txt,1,0,92,4,92
RCPSP,J90_245.txt,1,0,92,4,92
RCPSP,J90_246.txt,1,0,92,4,92
RCPSP,J90_247.txt,1,0,92,4,92
RCPSP,J90_248.txt,1,0,92,4,92
RCPSP,J90_249.txt,1,0,92,4,92
RCPSP,J90_25.txt,1,0,92,4,92
RCPSP,J90_250.txt,1,0,92,4,92
RCPSP,J90_251.txt,1,0,92,4,92
RCPSP,J90_252.txt,1,0,92,4,92
RCPSP,J90_253.txt,1,0,92,4,92
RCPSP,J90_254.txt,1,0,92,4,92
RCPSP,J90_255.txt,1,0,92,4,92
RCPSP,J90_256.txt,1,0,92,4,92
RCPSP,J90_257.txt,1,0,92,4,92
RCPSP,J90_258.txt,1,0,92,4,92
RCPSP,J90_259.txt,1,0,92,4,92
RCPSP,J90_26.txt,1,0,92,4,92
RCPSP,J90_260.txt,1,0,92,4,92
RCPSP,J90_261.txt,1,0,92,4,92
RCPSP,J90_262.txt,1,0,92,4,92
RCPSP,J90_263.txt,1,0,92,4,92
RCPSP,J90_264.txt,1,0,92,4,92
RCPSP,J90_265.txt,1,0,92,4,92
RCPSP,J90_266.txt,1,0,92,4,92
RCPSP,J90_267.txt,1,0,92,4,92
RCPSP,J90_268.txt,1,0,92,4,92
RCPSP,J90_269.txt,1,0,92,4,92
RCPSP,J90_27.txt,1,0,92,4,92
RCPSP,J90_270.txt,1,0,92,4,92
RCPSP,J90_271.txt,1,0,92,4,92
RCPSP,J90_272.txt,1,0,92,4,92
RCPSP,J90_273.txt,1,0,92,4,92
RCPSP,J90_274.txt,1,0,92,4,92
RCPSP,J90_275.txt,1,0,92,4,92
RCPSP,J90_276.txt,1,0,92,4,92
RCPSP,J90_277.txt,1,0,92,4,92
RCPSP,J90_278.txt,1,0,92,4,92
RCPSP,J90_279.txt,1,0,92,4,92
RCPSP,J90_28.txt,1,0,92,4,92
RCPSP,J90_280.txt,1,0,92,4,92
RCPSP,J90_281.txt,1,0,92,4,92
RCPSP,J90_282.txt,1,0,92,4,92
