Title;J90
Description;Dataset proposed in the paper Kolisch, R. and A. Sprecher (1996): PSPLIB - A project scheduling library, European Journal of Operational Research, Vol. 96,pp. 205--216.
Number;480
Format;sm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
377;j9038_7.sm;0;0;85;CPM;0;85;1;0;85;1;0;85;497;90;2,089;0,419;0,169;0,279;0,018;0,784;0,176;4;0,503;2,011;0,503;0,199;0;0,000;0,000;0,000;0,000;1,000
378;j9038_8.sm;0;0;91;CPM;0;91;1;2;91;1;2;91;531;90;2,089;0,391;0,146;0,306;0,022;0,797;0,205;4;0,503;2,011;0,503;0,186;0;0,000;0,000;0,000;0,000;1,000
379;j9038_9.sm;0;0;95;CPM;0;95;1;18893;95;1;18893;95;536;90;2,089;0,384;0,169;0,240;0,017;0,763;0,209;4;0,503;2,011;0,517;0,216;0;0,000;0,000;0,000;0,000;1,000
380;j9038_10.sm;0;0;108;CPM;0;108;1;0;108;1;0;108;498;90;2,089;0,422;0,180;0,301;0,020;0,799;0,246;4;0,503;2,011;0,514;0,219;0;0,000;0,000;0,000;0,000;1,000
381;j9039_1.sm;0;0;106;CPM;0;106;1;1;106;1;1;106;513;90;2,089;0,425;0,180;0,282;0,030;0,758;0,268;4;0,503;2,011;0,698;0,180;0;0,000;0,000;0,000;0,000;1,000
382;j9039_2.sm;0;0;119;CPM;0;119;1;0;119;1;0;119;505;90;2,089;0,458;0,191;0,265;0,026;0,805;0,183;4;0,503;2,011;0,692;0,190;0;0,000;0,000;0,000;0,000;1,000
383;j9039_3.sm;0;0;83;CPM;0;83;1;1;83;1;1;83;505;90;2,089;0,426;0,157;0,286;0,027;0,807;0,224;4;0,503;2,011;0,701;0,163;0;0,000;0,000;0,000;0,000;1,000
384;j9039_4.sm;0;0;81;CPM;0;81;1;0;81;1;0;81;502;90;2,089;0,387;0,146;0,291;0,026;0,833;0,190;4;0,503;2,011;0,697;0,156;0;0,000;0,000;0,000;0,000;1,000
385;j9039_5.sm;0;0;85;CPM;0;85;1;1;85;1;1;85;527;90;2,089;0,449;0,157;0,200;0,030;0,801;0,141;4;0,503;2,011;0,706;0,156;0;0,000;0,000;0,000;0,000;1,000
386;j9039_6.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;545;90;2,089;0,400;0,157;0,343;0,023;0,823;0,188;4;0,503;2,011;0,703;0,160;0;0,000;0,000;0,000;0,000;1,000
387;j9039_7.sm;0;0;85;CPM;0;85;1;0;85;1;0;85;529;90;2,089;0,386;0,124;0,273;0,031;0,844;0,114;4;0,503;2,011;0,704;0,135;0;0,000;0,000;0,000;0,000;1,000
388;j9039_8.sm;0;0;81;CPM;0;81;1;1;81;1;1;81;507;90;2,089;0,373;0,135;0,276;0,023;0,827;0,193;4;0,503;2,011;0,703;0,162;0;0,000;0,000;0,000;0,000;1,000
389;j9039_9.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;490;90;2,089;0,410;0,146;0,255;0,023;0,808;0,137;4;0,503;2,011;0,695;0,143;0;0,000;0,000;0,000;0,000;1,000
390;j9039_10.sm;0;0;100;CPM;0;100;1;0;100;1;0;100;513;90;2,089;0,392;0,169;0,299;0,015;0,809;0,210;4;0,503;2,011;0,704;0,171;0;0,000;0,000;0,000;0,000;1,000
391;j9040_1.sm;0;0;95;CPM;0;95;1;1;95;1;1;95;468;90;2,089;0,432;0,180;0,311;0,025;0,806;0,236;4;0,503;2,011;1,000;0,149;0;0,000;0,000;0,000;0,000;1,000
392;j9040_2.sm;0;0;91;CPM;0;91;1;0;91;1;0;91;506;90;2,089;0,425;0,157;0,286;0,014;0,834;0,170;4;0,503;2,011;1,000;0,128;0;0,000;0,000;0,000;0,000;1,000
393;j9040_3.sm;0;0;77;CPM;0;77;1;0;77;1;0;77;453;90;2,089;0,379;0,135;0,207;0,027;0,778;0,165;4;0,503;2,011;1,000;0,127;0;0,000;0,000;0,000;0,000;1,000
394;j9040_4.sm;0;0;106;CPM;0;106;1;0;106;1;0;106;454;90;2,089;0,416;0,180;0,223;0,041;0,797;0,267;4;0,503;2,011;1,000;0,158;0;0,000;0,000;0,000;0,000;1,000
395;j9040_5.sm;0;0;92;CPM;0;92;1;0;92;1;0;92;501;90;2,089;0,422;0,169;0,294;0,025;0,806;0,224;4;0,503;2,011;1,000;0,130;0;0,000;0,000;0,000;0,000;1,000
396;j9040_6.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;486;90;2,089;0,388;0,157;0,300;0,015;0,807;0,230;4;0,503;2,011;1,000;0,125;0;0,000;0,000;0,000;0,000;1,000
397;j9040_7.sm;0;0;87;CPM;0;87;1;0;87;1;0;87;523;90;2,089;0,419;0,157;0,300;0,018;0,816;0,210;4;0,503;2,011;1,000;0,121;0;0,000;0,000;0,000;0,000;1,000
398;j9040_8.sm;0;0;79;CPM;0;79;1;0;79;1;0;79;457;90;2,089;0,414;0,146;0,263;0,014;0,815;0,155;4;0,503;2,011;1,000;0,122;0;0,000;0,000;0,000;0,000;1,000
399;j9040_9.sm;0;0;98;CPM;0;98;1;0;98;1;0;98;498;90;2,089;0,392;0,157;0,271;0,022;0,799;0,146;4;0,503;2,011;1,000;0,130;0;0,000;0,000;0,000;0,000;1,000
400;j9040_10.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;469;90;2,089;0,426;0,146;0,332;0,028;0,833;0,157;4;0,503;2,011;1,000;0,140;0;0,000;0,000;0,000;0,000;1,000
401;j9041_1.sm;0;0;128;6;3600010;142;3;12000;0;0;0;102;481;90;2,089;0,412;0,169;0,245;0,008;0,779;0,234;4;0,753;3,011;0,202;0,300;0;0,000;0,000;0,000;0,000;1,000
402;j9041_2.sm;0;0;158;8;0;168;8;0;0;0;0;108;505;90;2,089;0,439;0,180;0,219;0,019;0,797;0,205;4;0,753;3,011;0,197;0,328;0;0,000;0,000;0,000;0,000;1,000
403;j9041_3.sm;0;0;150;6;3600030;161;3;12000;0;0;0;106;516;90;2,089;0,419;0,180;0,219;0,016;0,760;0,233;4;0,753;3,011;0,192;0,320;0;0,000;0,000;0,000;0,000;1,000
404;j9041_4.sm;0;0;144;8;0;154;3;12000;0;0;0;85;538;90;2,089;0,401;0,146;0,158;0,012;0,745;0,119;4;0,753;3,011;0,199;0,291;0;0,000;0,000;0,000;0,000;1,000
405;j9041_5.sm;0;0;117;6;3600010;127;3;1000;0;0;0;89;468;90;2,089;0,392;0,157;0,243;0,021;0,791;0,205;4;0,753;3,011;0,193;0,299;0;0,000;0,000;0,000;0,000;1,000
406;j9041_6.sm;0;0;123;8;0;135;3;12000;0;0;0;86;477;90;2,089;0,423;0,146;0,298;0,028;0,819;0,137;4;0,753;3,011;0,197;0,282;0;0,000;0,000;0,000;0,000;1,000
407;j9041_7.sm;0;0;146;8;0;157;8;0;0;0;0;105;498;90;2,089;0,402;0,169;0,303;0,014;0,787;0,199;4;0,753;3,011;0,200;0,320;0;0,000;0,000;0,000;0,000;1,000
408;j9041_8.sm;0;0;147;8;0;162;3;12000;0;0;0;108;557;90;2,089;0,441;0,157;0,214;0,023;0,787;0,153;4;0,753;3,011;0,202;0,303;0;0,000;0,000;0,000;0,000;1,000
409;j9041_9.sm;0;0;110;6;3600010;118;8;0;0;0;0;77;498;90;2,089;0,374;0,135;0,317;0,019;0,815;0,169;4;0,753;3,011;0,201;0,258;0;0,000;0,000;0,000;0,000;1,000
410;j9041_10.sm;0;0;147;8;0;150;8;0;0;0;0;105;538;90;2,089;0,416;0,169;0,288;0,020;0,793;0,196;4;0,753;3,011;0,200;0,289;0;0,000;0,000;0,000;0,000;1,000
411;j9042_1.sm;0;0;106;CPM;0;106;1;1;106;1;1;106;514;90;2,089;0,419;0,157;0,257;0,018;0,805;0,185;4;0,753;3,011;0,507;0,178;0;0,000;0,000;0,000;0,000;1,000
412;j9042_2.sm;0;0;102;4;0;102;3;10000;102;4;0;92;509;90;2,089;0,412;0,157;0,186;0,033;0,763;0,182;4;0,753;3,011;0,503;0,186;0;0,000;0,000;0,000;0,000;1,000
413;j9042_3.sm;0;0;94;CPM;0;94;6;380;94;6;380;94;517;90;2,089;0,386;0,146;0,263;0,028;0,809;0,144;4;0,753;3,011;0,503;0,160;0;0,000;0,000;0,000;0,000;1,000
414;j9042_4.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;490;90;2,089;0,452;0,180;0,228;0,022;0,802;0,220;4;0,753;3,011;0,503;0,170;0;0,000;0,000;0,000;0,000;1,000
415;j9042_5.sm;0;0;105;CPM;0;105;1;879;105;1;879;105;481;90;2,089;0,393;0,202;0,437;0,014;0,808;0,297;4;0,753;3,011;0,500;0,170;0;0,000;0,000;0,000;0,000;1,000
416;j9042_6.sm;0;0;89;CPM;0;89;6;370;89;6;370;89;442;90;2,089;0,412;0,169;0,236;0,015;0,762;0,194;4;0,753;3,011;0,506;0,163;0;0,000;0,000;0,000;0,000;1,000
417;j9042_7.sm;0;0;87;4;0;87;3;10000;87;4;0;83;482;90;2,089;0,382;0,146;0,186;0,019;0,762;0,159;4;0,753;3,011;0,506;0,181;0;0,000;0,000;0,000;0,000;1,000
418;j9042_8.sm;0;0;105;CPM;0;105;1;1;105;1;1;105;486;90;2,089;0,380;0,169;0,314;0,019;0,786;0,264;4;0,753;3,011;0,502;0,153;0;0,000;0,000;0,000;0,000;1,000
419;j9042_9.sm;0;0;83;8;960;83;3;10000;83;8;960;82;467;90;2,089;0,401;0,146;0,324;0,029;0,819;0,224;4;0,753;3,011;0,506;0,178;0;0,000;0,000;0,000;0,000;1,000
420;j9042_10.sm;0;0;90;4;0;90;3;10000;90;4;0;85;500;90;2,089;0,419;0,169;0,236;0,012;0,786;0,190;4;0,753;3,011;0,506;0,163;0;0,000;0,000;0,000;0,000;1,000
421;j9043_1.sm;0;0;99;CPM;0;99;1;1;99;1;1;99;499;90;2,089;0,437;0,169;0,250;0,016;0,803;0,175;4;0,753;3,011;0,708;0,150;0;0,000;0,000;0,000;0,000;1,000
422;j9043_2.sm;0;0;91;CPM;0;91;1;0;91;1;0;91;476;90;2,089;0,405;0,146;0,255;0,026;0,816;0,165;4;0,753;3,011;0,701;0,139;0;0,000;0,000;0,000;0,000;1,000
423;j9043_3.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;483;90;2,089;0,436;0,180;0,238;0,016;0,772;0,216;4;0,753;3,011;0,703;0,129;0;0,000;0,000;0,000;0,000;1,000
424;j9043_4.sm;0;0;94;CPM;0;94;1;0;94;1;0;94;511;90;2,089;0,372;0,135;0,248;0,024;0,798;0,131;4;0,753;3,011;0,704;0,136;0;0,000;0,000;0,000;0,000;1,000
425;j9043_5.sm;0;0;98;CPM;0;98;1;0;98;1;0;98;511;90;2,089;0,430;0,169;0,250;0,030;0,801;0,216;4;0,753;3,011;0,705;0,125;0;0,000;0,000;0,000;0,000;1,000
426;j9043_6.sm;0;0;114;CPM;0;114;1;1;114;1;1;114;495;90;2,089;0,460;0,191;0,162;0,016;0,766;0,221;4;0,753;3,011;0,702;0,159;0;0,000;0,000;0,000;0,000;1,000
427;j9043_7.sm;0;0;88;CPM;0;88;1;1;88;1;1;88;531;90;2,089;0,399;0,135;0,247;0,023;0,819;0,114;4;0,753;3,011;0,702;0,132;0;0,000;0,000;0,000;0,000;1,000
428;j9043_8.sm;0;0;100;CPM;0;100;1;1;100;1;1;100;476;90;2,089;0,429;0,180;0,369;0,011;0,818;0,204;4;0,753;3,011;0,697;0,131;0;0,000;0,000;0,000;0,000;1,000
429;j9043_9.sm;0;0;88;CPM;0;88;1;1;88;1;1;88;486;90;2,089;0,418;0,157;0,300;0,030;0,816;0,203;4;0,753;3,011;0,702;0,129;0;0,000;0,000;0,000;0,000;1,000
430;j9043_10.sm;0;0;92;CPM;0;92;1;0;92;1;0;92;502;90;2,089;0,430;0,157;0,200;0,022;0,788;0,165;4;0,753;3,011;0,703;0,127;0;0,000;0,000;0,000;0,000;1,000
431;j9044_1.sm;0;0;100;CPM;0;100;1;0;100;1;0;100;525;90;2,089;0,407;0,169;0,351;0,027;0,810;0,223;4;0,753;3,011;1,000;0,109;0;0,000;0,000;0,000;0,000;1,000
432;j9044_2.sm;0;0;92;CPM;0;92;1;0;92;1;0;92;523;90;2,089;0,462;0,191;0,221;0,022;0,796;0,210;4;0,753;3,011;1,000;0,103;0;0,000;0,000;0,000;0,000;1,000
433;j9044_3.sm;0;0;110;CPM;0;110;1;0;110;1;0;110;496;90;2,089;0,417;0,202;0,355;0,031;0,825;0,243;4;0,753;3,011;1,000;0,118;0;0,000;0,000;0,000;0,000;1,000
434;j9044_4.sm;0;0;89;CPM;0;89;1;1;89;1;1;89;479;90;2,089;0,436;0,157;0,257;0,025;0,807;0,132;4;0,753;3,011;1,000;0,094;0;0,000;0,000;0,000;0,000;1,000
435;j9044_5.sm;0;0;84;CPM;0;84;1;0;84;1;0;84;484;90;2,089;0,381;0,135;0,221;0,028;0,787;0,111;4;0,753;3,011;1,000;0,097;0;0,000;0,000;0,000;0,000;1,000
436;j9044_6.sm;0;0;96;CPM;0;96;1;1;96;1;1;96;513;90;2,089;0,403;0,169;0,259;0,024;0,800;0,254;4;0,753;3,011;1,000;0,107;0;0,000;0,000;0,000;0,000;1,000
437;j9044_7.sm;0;0;93;CPM;0;93;1;1;93;1;1;93;470;90;2,089;0,374;0,157;0,300;0,018;0,789;0,260;4;0,753;3,011;1,000;0,111;0;0,000;0,000;0,000;0,000;1,000
438;j9044_8.sm;0;0;99;CPM;0;99;1;0;99;1;0;99;504;90;2,089;0,393;0,169;0,193;0,024;0,774;0,206;4;0,753;3,011;1,000;0,106;0;0,000;0,000;0,000;0,000;1,000
439;j9044_9.sm;0;0;96;CPM;0;96;1;0;96;1;0;96;459;90;2,089;0,409;0,157;0,229;0,023;0,797;0,229;4;0,753;3,011;1,000;0,111;0;0,000;0,000;0,000;0,000;1,000
440;j9044_10.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;471;90;2,089;0,422;0,180;0,247;0,024;0,795;0,263;4;0,753;3,011;1,000;0,093;0;0,000;0,000;0,000;0,000;1,000
441;j9045_1.sm;0;0;142;6;3600020;146;8;0;0;0;0;93;502;90;2,089;0,436;0,169;0,245;0,030;0,803;0,223;4;1,000;4,000;0,202;0,235;0;0,000;0,000;0,000;0,000;1,000
442;j9045_2.sm;0;0;137;5;0;146;3;12000;0;0;0;89;503;90;2,089;0,402;0,146;0,277;0,015;0,808;0,137;4;1,000;4,000;0,199;0,242;0;0,000;0,000;0,000;0,000;1,000
443;j9045_3.sm;0;0;143;8;0;154;3;13000;0;0;0;101;438;90;2,089;0,412;0,191;0,294;0,016;0,793;0,312;4;1,000;4,000;0,202;0,278;0;0,000;0,000;0,000;0,000;1,000
444;j9045_4.sm;0;0;125;6;3600020;135;8;0;0;0;0;76;456;90;2,089;0,407;0,135;0,275;0,032;0,819;0,108;4;1,000;4,000;0,199;0,251;0;0,000;0,000;0,000;0,000;1,000
445;j9045_5.sm;0;0;164;6;3600010;173;3;12000;0;0;0;98;548;90;2,089;0,414;0,169;0,204;0,021;0,767;0,205;4;1,000;4,000;0,202;0,267;0;0,000;0,000;0,000;0,000;1,000
446;j9045_6.sm;0;0;164;6;3600010;175;8;0;0;0;0;106;520;90;2,089;0,442;0,157;0,214;0,027;0,807;0,139;4;1,000;4,000;0,200;0,283;0;0,000;0,000;0,000;0,000;1,000
447;j9045_7.sm;0;0;129;6;3600020;135;7;0;0;0;0;81;503;90;2,089;0,378;0,146;0,383;0,026;0,833;0,222;4;1,000;4,000;0,198;0,228;0;0,000;0,000;0,000;0,000;1,000
448;j9045_8.sm;0;0;148;6;3600010;160;3;13000;0;0;0;97;485;90;2,089;0,449;0,157;0,229;0,037;0,818;0,161;4;1,000;4,000;0,205;0,272;0;0,000;0,000;0,000;0,000;1,000
449;j9045_9.sm;0;0;144;6;3600010;158;3;12000;0;0;0;96;480;90;2,089;0,410;0,157;0,214;0,024;0,803;0,151;4;1,000;4,000;0,199;0,268;0;0,000;0,000;0,000;0,000;1,000
450;j9045_10.sm;0;0;155;5;0;164;3;12000;0;0;0;88;521;90;2,089;0,420;0,157;0,300;0,023;0,815;0,206;4;1,000;4,000;0,201;0,260;0;0,000;0,000;0,000;0,000;1,000
451;j9046_1.sm;0;0;104;8;2100;104;3;1000;104;8;2100;103;506;90;2,089;0,442;0,180;0,213;0,020;0,762;0,236;4;1,000;4,000;0,502;0,159;0;0,000;0,000;0,000;0,000;1,000
452;j9046_2.sm;0;0;98;CPM;0;98;1;1;98;1;1;98;462;90;2,089;0,427;0,180;0,315;0,030;0,788;0,224;4;1,000;4,000;0,507;0,155;0;0,000;0,000;0,000;0,000;1,000
453;j9046_3.sm;0;0;113;6;117610;113;1;60217;113;6;117610;112;515;90;2,089;0,412;0,191;0,353;0,019;0,803;0,250;4;1,000;4,000;0,500;0,147;0;0,000;0,000;0,000;0,000;1,000
454;j9046_4.sm;0;0;93;8;3015000;93;3;1000;93;8;3015000;88;514;90;2,089;0,416;0,169;0,288;0,014;0,793;0,206;4;1,000;4,000;0,502;0,142;0;0,000;0,000;0,000;0,000;1,000
455;j9046_5.sm;0;0;91;CPM;0;91;1;8;91;1;8;91;486;90;2,089;0,384;0,146;0,241;0,019;0,783;0,162;4;1,000;4,000;0,504;0,133;0;0,000;0,000;0,000;0,000;1,000
456;j9046_6.sm;0;0;83;CPM;0;83;1;204;83;1;204;83;495;90;2,089;0,381;0,146;0,368;0,027;0,835;0,182;4;1,000;4,000;0,505;0,123;0;0,000;0,000;0,000;0,000;1,000
457;j9046_7.sm;0;0;89;CPM;0;89;1;22312;89;1;22312;89;453;90;2,089;0,421;0,169;0,346;0,016;0,813;0,198;4;1,000;4,000;0,504;0,133;0;0,000;0,000;0,000;0,000;1,000
458;j9046_8.sm;0;0;94;5;0;96;3;11000;0;0;0;87;491;90;2,089;0,373;0,146;0,306;0,027;0,820;0,176;4;1,000;4,000;0,510;0,154;0;0,000;0,000;0,000;0,000;1,000
459;j9046_9.sm;0;0;86;6;3600020;89;3;1000;0;0;0;74;479;90;2,089;0,422;0,135;0,207;0,035;0,810;0,129;4;1,000;4,000;0,506;0,135;0;0,000;0,000;0,000;0,000;1,000
460;j9046_10.sm;0;0;114;CPM;0;114;1;0;114;1;0;114;529;90;2,089;0,424;0,180;0,330;0,018;0,804;0,256;4;1,000;4,000;0,507;0,140;0;0,000;0,000;0,000;0,000;1,000
461;j9047_1.sm;0;0;82;CPM;0;82;1;1;82;1;1;82;475;90;2,089;0,400;0,135;0,276;0,028;0,813;0,143;4;1,000;4,000;0,703;0,106;0;0,000;0,000;0,000;0,000;1,000
462;j9047_2.sm;0;0;90;CPM;0;90;1;1;90;1;1;90;460;90;2,089;0,399;0,169;0,274;0,014;0,763;0,220;4;1,000;4,000;0,699;0,105;0;0,000;0,000;0,000;0,000;1,000
463;j9047_3.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;554;90;2,089;0,438;0,169;0,308;0,016;0,815;0,164;4;1,000;4,000;0,702;0,118;0;0,000;0,000;0,000;0,000;1,000
464;j9047_4.sm;0;0;93;CPM;0;93;1;0;93;1;0;93;508;90;2,089;0,417;0,135;0,177;0,023;0,788;0,128;4;1,000;4,000;0,703;0,122;0;0,000;0,000;0,000;0,000;1,000
465;j9047_5.sm;0;0;93;CPM;0;93;1;0;93;1;0;93;527;90;2,089;0,382;0,157;0,271;0,023;0,794;0,264;4;1,000;4,000;0,701;0,115;0;0,000;0,000;0,000;0,000;1,000
466;j9047_6.sm;0;0;98;CPM;0;98;1;0;98;1;0;98;505;90;2,089;0,423;0,157;0,186;0,014;0,778;0,145;4;1,000;4,000;0,704;0,121;0;0,000;0,000;0,000;0,000;1,000
467;j9047_7.sm;0;0;94;CPM;0;94;1;1;94;1;1;94;538;90;2,089;0,380;0,146;0,291;0,013;0,795;0,160;4;1,000;4,000;0,698;0,098;0;0,000;0,000;0,000;0,000;1,000
468;j9047_8.sm;0;0;98;CPM;0;98;1;0;98;1;0;98;478;90;2,089;0,423;0,169;0,245;0,008;0,781;0,180;4;1,000;4,000;0,700;0,118;0;0,000;0,000;0,000;0,000;1,000
469;j9047_9.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;464;90;2,089;0,421;0,157;0,300;0,020;0,813;0,163;4;1,000;4,000;0,702;0,109;0;0,000;0,000;0,000;0,000;1,000
470;j9047_10.sm;0;0;65;CPM;0;65;1;1;65;1;1;65;431;90;2,089;0,392;0,135;0,276;0,031;0,802;0,154;4;1,000;4,000;0,703;0,107;0;0,000;0,000;0,000;0,000;1,000
471;j9048_1.sm;0;0;83;CPM;0;83;1;0;83;1;0;83;528;90;2,089;0,388;0,157;0,371;0,013;0,827;0,251;4;1,000;4,000;1,000;0,067;0;0,000;0,000;0,000;0,000;1,000
472;j9048_2.sm;0;0;89;CPM;0;89;1;1;89;1;1;89;487;90;2,089;0,386;0,135;0,274;0,038;0,839;0,155;4;1,000;4,000;1,000;0,079;0;0,000;0,000;0,000;0,000;1,000
473;j9048_3.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;475;90;2,089;0,412;0,157;0,357;0,028;0,828;0,206;4;1,000;4,000;1,000;0,083;0;0,000;0,000;0,000;0,000;1,000
474;j9048_4.sm;0;0;91;CPM;0;91;1;0;91;1;0;91;486;90;2,089;0,409;0,157;0,186;0,026;0,787;0,135;4;1,000;4,000;1,000;0,085;0;0,000;0,000;0,000;0,000;1,000
475;j9048_5.sm;0;0;75;CPM;0;75;1;1;75;1;1;75;490;90;2,089;0,408;0,157;0,343;0,018;0,843;0,197;4;1,000;4,000;1,000;0,075;0;0,000;0,000;0,000;0,000;1,000
476;j9048_6.sm;0;0;114;CPM;0;114;1;1;114;1;1;114;529;90;2,089;0,433;0,191;0,279;0,019;0,791;0,279;4;1,000;4,000;1,000;0,090;0;0,000;0,000;0,000;0,000;1,000
477;j9048_7.sm;0;0;103;CPM;0;103;1;0;103;1;0;103;494;90;2,089;0,407;0,180;0,315;0,024;0,805;0,224;4;1,000;4,000;1,000;0,073;0;0,000;0,000;0,000;0,000;1,000
478;j9048_8.sm;0;0;74;CPM;0;74;1;1;74;1;1;74;459;90;2,089;0,409;0,146;0,249;0,024;0,787;0,142;4;1,000;4,000;1,000;0,082;0;0,000;0,000;0,000;0,000;1,000
479;j9048_9.sm;0;0;89;CPM;0;89;1;0;89;1;0;89;485;90;2,089;0,409;0,157;0,229;0,040;0,801;0,150;4;1,000;4,000;1,000;0,088;0;0,000;0,000;0,000;0,000;1,000
480;j9048_10.sm;0;0;93;CPM;0;93;1;0;93;1;0;93;507;90;2,089;0,381;0,146;0,275;0,022;0,809;0,135;4;1,000;4,000;1,000;0,075;0;0,000;0,000;0,000;0,000;1,000
# Record sets:
ID;1
# Author(s); Demeulemeester, E. and Herroelen, W.
# Reference; Demeulemeester, E. and Herroelen, W. (1992). A branch-and-bound procedure for the multiple resource-constrained project scheduling problem. Management Science, 38:1803–1818.
# Date; 1992/01/01
# Hardware / software; i7, 16GB, 2GHz, C++, Visual Studio 2015 (x64), Windows 10
# Stop criteria;1m and 1h runs
# Submission date; 2016/01/01
ID;2
# Author(s); Klein, R. and Scholl, A.
# Reference;Klein, R. and Scholl, A. (1999). Computing lower bounds by destructive improvement: An application to resource-constrained project scheduling. European Journal of Operational Research, 112:322?346
# Date; 1999/01/01
# Hardware / software; i7, 16GB, 2GHz, C++, Visual Studio 2015 (x64), Windows 10
# Stop criteria;none
# Submission date; 2016/01/01
ID;3
# Author(s); Debels, D. and Vanhoucke, M.
# Reference; Debels, D. and Vanhoucke, M. (2007). A decomposition-based genetic algorithm for the resource-constrained project scheduling problems. Operations Research, 55:457-469.
# Date; 2007/01/01
# Hardware / software; Stevin Supercomputer Infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria;cumulated results from several runs, on open instances only. Maximal run: 1000 runs x 500k schedules
# Submission date; 2017/5/21
ID;4
# Author(s);Schutt, A., Feydy, T., Stuckey, P.J., Wallace, M.G.
# Reference;"Schutt, A., Feydy, T., Stuckey, P.J., Wallace, M.G. (2011) ""Explaining the cumulative propagator"". Constraints 16: 250. https://doi.org/10.1007/s10601-010-9103-2"
# Date; 2011/07/01
# Hardware / software;X86-64 architecture running GNU/Linux and a Intel(R) Xeon(R) CPU E54052 processor with 2 GHz. Code in Mercury using the G12 Constraint Programming Platform
# Stop criteria(s);10 min, results reported in the paper as new results at the time of publication
# Submission date; 2019/10/28
ID;5
# Author(s);Petr Vil?m
# Reference;Vil?m, P. (2011). Timetable Edge Finding Filtering Algorithm for Discrete Cumulative Resources. International Conference on AI and OR Techniques in Constriant Programming for Combinatorial Optimization Problems, 16. https://doi.org/10.1007/978-3-642-21311-3_22
# Date;2011
# Hardware / software;Intel(R) Core(TM)2 Duo CPU T9400 on 2.53GHz
# Stop criteria;time limit for each improvement step is 60 seconds
# Submission date;2021
ID;6
# Author(s); Coelho, J. and Vanhoucke, M.
# Reference;"Coelho, Jose, Vanhoucke, Mario. 2018. ""An exact composite lower bound strategy for the resource-constrained project scheduling problem"", Computers & Operations Research 93, 1: 135 - 150. doi: 10.1016/j.cor.2018.01.017"
# Date; 2017/06/01
# Hardware / software; STEVIN HPC-UGent infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria(s);Best results from all runs, with maximal run time of 1h
# Submission date; 2017/12/31
ID;7
# Author(s);Vanhoucke, M. and  Coelho, J.
# Reference;"working paper  ""A matheuristic for the resource-constrained project scheduling problem"""
# Date;2024
# Hardware / software; STEVIN HPC-UGent infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria(s);Best results from all runs
# Submission date; 2024/04/08
ID;8
# Author(s);PSPLIB report
# Reference;Check PSPLIB website: http://www.om-db.wi.tum.de/psplib
# Date; 1999/01/01
# Hardware / software;Not reported
# Stop criteria;Results reported from several authors, UBs, LBs and optimal runs
# Submission date;28/05/2024
