Title;J120
Description;Dataset proposed in the paper Kolisch, R. and A. Sprecher (1996): PSPLIB - A project scheduling library, European Journal of Operational Research, Vol. 96,pp. 205--216.
Number;600
Format;sm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
376;j12038_6.sm;0;0;118;2;43;122;3;16000;0;0;0;95;707;120;1,783;0,289;0,118;0,347;0,013;0,818;0,184;4;1,000;4,000;0,302;0,153;0;0,000;0,000;0,000;0,000;1,000
377;j12038_7.sm;0;0;102;2;42;105;3;16000;0;0;0;91;676;120;1,783;0,283;0,118;0,388;0,016;0,825;0,211;4;1,000;4,000;0,298;0,124;0;0,000;0,000;0,000;0,000;1,000
378;j12038_8.sm;0;0;121;5;0;125;3;16000;0;0;0;98;665;120;1,783;0,274;0,126;0,333;0,008;0,803;0,227;4;1,000;4,000;0,300;0,162;0;0,000;0,000;0,000;0,000;1,000
379;j12038_9.sm;0;0;134;CPM;0;134;3;13000;0;0;0;134;731;120;1,783;0,310;0,151;0,392;0,017;0,776;0,334;4;1,000;4,000;0,301;0,158;0;0,000;0,000;0,000;0,000;1,000
380;j12038_10.sm;0;0;136;7;3600020;139;10;0;0;0;0;96;710;120;1,783;0,266;0,126;0,338;0,015;0,781;0,276;4;1,000;4,000;0,302;0,163;0;0,000;0,000;0,000;0,000;1,000
381;j12039_1.sm;0;0;95;CPM;0;95;3;14000;0;0;0;95;638;120;1,783;0,281;0,134;0,316;0,010;0,748;0,266;4;1,000;4,000;0,402;0,124;0;0,000;0,000;0,000;0,000;1,000
382;j12039_2.sm;0;0;105;6;0;108;10;0;0;0;0;104;656;120;1,783;0,337;0,151;0,332;0,008;0,742;0,267;4;1,000;4,000;0,399;0,141;0;0,000;0,000;0,000;0,000;1,000
383;j12039_3.sm;0;0;109;7;1170100;111;10;0;0;0;0;100;640;120;1,783;0,304;0,143;0,277;0,007;0,767;0,277;4;1,000;4,000;0,405;0,144;0;0,000;0,000;0,000;0,000;1,000
384;j12039_4.sm;0;0;97;10;0;98;10;0;0;0;0;76;622;120;1,783;0,233;0,101;0,348;0,015;0,823;0,171;4;1,000;4,000;0,398;0,139;0;0,000;0,000;0,000;0,000;1,000
385;j12039_5.sm;0;0;106;CPM;0;106;7;110;106;7;110;106;589;120;1,783;0,283;0,143;0,325;0,006;0,780;0,293;4;1,000;4,000;0,400;0,138;0;0,000;0,000;0,000;0,000;1,000
386;j12039_6.sm;0;0;95;CPM;0;95;7;200;95;7;200;95;655;120;1,783;0,279;0,118;0,337;0,006;0,779;0,241;4;1,000;4,000;0,398;0,111;0;0,000;0,000;0,000;0,000;1,000
387;j12039_7.sm;0;0;101;2;44;104;10;0;0;0;0;94;697;120;1,783;0,315;0,143;0,308;0,007;0,767;0,313;4;1,000;4,000;0,403;0,125;0;0,000;0,000;0,000;0,000;1,000
388;j12039_8.sm;0;0;93;CPM;0;96;10;0;0;0;0;93;620;120;1,783;0,251;0,118;0,235;0,011;0,754;0,233;4;1,000;4,000;0,400;0,134;0;0,000;0,000;0,000;0,000;1,000
389;j12039_9.sm;0;0;89;7;3600010;92;3;1624000;0;0;0;77;663;120;1,783;0,253;0,109;0,331;0,011;0,783;0,198;4;1,000;4,000;0,401;0,122;0;0,000;0,000;0,000;0,000;1,000
390;j12039_10.sm;0;0;105;5;0;110;3;15000;0;0;0;99;612;120;1,783;0,307;0,126;0,251;0,004;0,771;0,187;4;1,000;4,000;0,399;0,153;0;0,000;0,000;0,000;0,000;1,000
391;j12040_1.sm;0;0;79;7;3600010;81;3;1000;0;0;0;78;598;120;1,783;0,251;0,118;0,357;0,011;0,810;0,250;4;1,000;4,000;0,496;0,104;0;0,000;0,000;0,000;0,000;1,000
392;j12040_2.sm;0;0;90;CPM;0;90;3;13000;90;10;44950;90;690;120;1,783;0,260;0,109;0,305;0,012;0,783;0,226;4;1,000;4,000;0,505;0,099;0;0,000;0,000;0,000;0,000;1,000
393;j12040_3.sm;0;0;87;CPM;0;87;3;14000;87;10;9410;87;645;120;1,783;0,296;0,143;0,370;0,008;0,798;0,273;4;1,000;4,000;0,502;0,103;0;0,000;0,000;0,000;0,000;1,000
394;j12040_4.sm;0;0;112;CPM;0;112;1;40;112;1;40;112;694;120;1,783;0,275;0,134;0,357;0,013;0,798;0,296;4;1,000;4,000;0,505;0,103;0;0,000;0,000;0,000;0,000;1,000
395;j12040_5.sm;0;0;101;CPM;0;101;7;90;101;7;90;101;634;120;1,783;0,294;0,151;0,339;0,006;0,769;0,320;4;1,000;4,000;0,497;0,112;0;0,000;0,000;0,000;0,000;1,000
396;j12040_6.sm;0;0;90;CPM;0;90;1;100;90;1;100;90;678;120;1,783;0,276;0,109;0,276;0,014;0,770;0,181;4;1,000;4,000;0,499;0,081;0;0,000;0,000;0,000;0,000;1,000
397;j12040_7.sm;0;0;91;CPM;0;91;1;50;91;1;50;91;664;120;1,783;0,271;0,126;0,385;0,012;0,794;0,270;4;1,000;4,000;0,504;0,094;0;0,000;0,000;0,000;0,000;1,000
398;j12040_8.sm;0;0;97;CPM;0;97;7;90;97;7;90;97;658;120;1,783;0,271;0,143;0,325;0,011;0,767;0,322;4;1,000;4,000;0,500;0,113;0;0,000;0,000;0,000;0,000;1,000
399;j12040_9.sm;0;0;117;CPM;0;117;7;80;117;7;80;117;707;120;1,783;0,264;0,143;0,280;0,010;0,751;0,299;4;1,000;4,000;0,497;0,120;0;0,000;0,000;0,000;0,000;1,000
400;j12040_10.sm;0;0;96;CPM;0;96;1;50;96;1;50;96;690;120;1,783;0,250;0,109;0,361;0,015;0,829;0,205;4;1,000;4,000;0,497;0,092;0;0,000;0,000;0,000;0,000;1,000
401;j12041_1.sm;0;0;127;10;220;127;3;13000;127;10;220;103;717;120;2,092;0,372;0,126;0,256;0,011;0,812;0,162;4;0,250;1,000;0,103;0,440;0;0,000;0,000;0,000;0,000;1,000
402;j12041_2.sm;0;0;141;4;0;141;3;13000;141;4;0;99;658;120;2,092;0,356;0,134;0,324;0,010;0,824;0,195;4;0,250;1,000;0,100;0,503;0;0,000;0,000;0,000;0,000;1,000
403;j12041_3.sm;0;0;141;10;810;141;10;810;141;10;810;119;692;120;2,092;0,386;0,134;0,263;0,014;0,811;0,172;4;0,250;1,000;0,097;0,481;0;0,000;0,000;0,000;0,000;1,000
404;j12041_4.sm;0;0;116;10;730;116;3;13000;116;10;730;87;591;120;2,092;0,356;0,126;0,277;0,014;0,810;0,187;4;0,250;1,000;0,112;0,458;0;0,000;0,000;0,000;0,000;1,000
405;j12041_5.sm;0;0;138;10;200;138;3;13000;138;10;200;115;645;120;2,092;0,372;0,151;0,315;0,020;0,812;0,219;4;0,250;1,000;0,091;0,469;0;0,000;0,000;0,000;0,000;1,000
406;j12041_6.sm;0;0;113;10;340;113;3;13000;113;10;340;91;645;120;2,092;0,371;0,134;0,242;0,014;0,796;0,173;4;0,250;1,000;0,110;0,438;0;0,000;0,000;0,000;0,000;1,000
407;j12041_7.sm;0;0;109;10;1690;109;3;14000;109;10;1690;91;614;120;2,092;0,363;0,118;0,357;0,017;0,831;0,176;4;0,250;1,000;0,104;0,483;0;0,000;0,000;0,000;0,000;1,000
408;j12041_8.sm;0;0;138;10;770;138;3;13000;138;10;770;110;708;120;2,092;0,405;0,168;0,341;0,017;0,798;0,269;4;0,250;1,000;0,106;0,440;0;0,000;0,000;0,000;0,000;1,000
409;j12041_9.sm;0;0;121;4;0;121;3;13000;121;4;0;95;653;120;2,092;0,366;0,126;0,262;0,016;0,798;0,213;4;0,250;1,000;0,104;0,447;0;0,000;0,000;0,000;0,000;1,000
410;j12041_10.sm;0;0;136;10;440;136;3;13000;136;10;440;121;640;120;2,092;0,398;0,143;0,332;0,013;0,829;0,202;4;0,250;1,000;0,094;0,468;0;0,000;0,000;0,000;0,000;1,000
411;j12042_1.sm;0;0;108;10;1203000;108;3;160;108;10;1203000;91;659;120;2,092;0,366;0,126;0,292;0,018;0,810;0,187;4;0,250;1,000;0,216;0,385;0;0,000;0,000;0,000;0,000;1,000
412;j12042_2.sm;0;0;126;CPM;0;126;7;60;126;7;60;126;651;120;2,092;0,386;0,126;0,246;0,014;0,795;0,144;4;0,250;1,000;0,206;0,382;0;0,000;0,000;0,000;0,000;1,000
413;j12042_3.sm;0;0;106;7;51600;106;7;51600;106;7;51600;100;661;120;2,092;0,382;0,118;0,276;0,015;0,821;0,180;4;0,250;1,000;0,194;0,355;0;0,000;0,000;0,000;0,000;1,000
414;j12042_4.sm;0;0;104;2;51;104;7;360;104;7;360;102;658;120;2,092;0,346;0,126;0,282;0,027;0,819;0,243;4;0,250;1,000;0,192;0,383;0;0,000;0,000;0,000;0,000;1,000
415;j12042_5.sm;0;0;120;4;0;120;3;13000;120;4;0;108;692;120;2,092;0,366;0,118;0,276;0,018;0,821;0,158;4;0,250;1,000;0,183;0,418;0;0,000;0,000;0,000;0,000;1,000
416;j12042_6.sm;0;0;119;10;540;119;3;13000;119;10;540;88;630;120;2,092;0,379;0,134;0,325;0,016;0,836;0,182;4;0,250;1,000;0,190;0,402;0;0,000;0,000;0,000;0,000;1,000
417;j12042_7.sm;0;0;123;2;53;123;7;430;123;7;430;118;634;120;2,092;0,368;0,160;0,295;0,013;0,797;0,247;4;0,250;1,000;0,202;0,376;0;0,000;0,000;0,000;0,000;1,000
418;j12042_8.sm;0;0;113;4;0;113;4;0;113;4;0;101;700;120;2,092;0,371;0,126;0,215;0,016;0,793;0,185;4;0,250;1,000;0,201;0,401;0;0,000;0,000;0,000;0,000;1,000
419;j12042_9.sm;0;0;104;7;1360;104;7;1360;104;7;1360;96;663;120;2,092;0,406;0,126;0,256;0,022;0,806;0,122;4;0,250;1,000;0,201;0,328;0;0,000;0,000;0,000;0,000;1,000
420;j12042_10.sm;0;0;118;10;200;118;3;13000;118;10;200;102;717;120;2,092;0,355;0,118;0,286;0,022;0,825;0,145;4;0,250;1,000;0,199;0,373;0;0,000;0,000;0,000;0,000;1,000
421;j12043_1.sm;0;0;105;2;40;105;7;400;105;7;400;100;678;120;2,092;0,370;0,126;0,267;0,020;0,808;0,158;4;0,250;1,000;0,295;0,312;0;0,000;0,000;0,000;0,000;1,000
422;j12043_2.sm;0;0;120;2;39;120;7;350;120;7;350;115;651;120;2,092;0,391;0,126;0,236;0,020;0,801;0,159;4;0,250;1,000;0,298;0,379;0;0,000;0,000;0,000;0,000;1,000
423;j12043_3.sm;0;0;95;CPM;0;95;7;540;95;7;540;95;629;120;2,092;0,383;0,126;0,297;0,017;0,808;0,117;4;0,250;1,000;0,297;0,341;0;0,000;0,000;0,000;0,000;1,000
424;j12043_4.sm;0;0;105;7;838430;105;7;838430;105;7;838430;100;662;120;2,092;0,367;0,126;0,318;0,013;0,801;0,190;4;0,250;1,000;0,299;0,340;0;0,000;0,000;0,000;0,000;1,000
425;j12043_5.sm;0;0;105;7;760;105;7;760;105;7;760;98;637;120;2,092;0,376;0,143;0,298;0,016;0,795;0,200;4;0,250;1,000;0,305;0,350;0;0,000;0,000;0,000;0,000;1,000
426;j12043_6.sm;0;0;98;10;200;98;3;13000;98;10;200;85;616;120;2,092;0,372;0,143;0,315;0,012;0,798;0,244;4;0,250;1,000;0,304;0,353;0;0,000;0,000;0,000;0,000;1,000
427;j12043_7.sm;0;0;122;7;3680;122;7;3680;122;7;3680;117;721;120;2,092;0,380;0,143;0,336;0,025;0,824;0,184;4;0,250;1,000;0,307;0,324;0;0,000;0,000;0,000;0,000;1,000
428;j12043_8.sm;0;0;115;CPM;0;115;7;60;115;7;60;115;626;120;2,092;0,421;0,160;0,284;0,016;0,794;0,228;4;0,250;1,000;0,299;0,322;0;0,000;0,000;0,000;0,000;1,000
429;j12043_9.sm;0;0;105;2;45;105;7;190;105;7;190;101;670;120;2,092;0,364;0,134;0,284;0,013;0,805;0,196;4;0,250;1,000;0,307;0,339;0;0,000;0,000;0,000;0,000;1,000
430;j12043_10.sm;0;0;113;2;47;113;7;400;113;7;400;111;668;120;2,092;0,369;0,160;0,368;0,020;0,822;0,265;4;0,250;1,000;0,294;0,341;0;0,000;0,000;0,000;0,000;1,000
431;j12044_1.sm;0;0;100;CPM;0;100;1;50;100;1;50;100;631;120;2,092;0,381;0,160;0,368;0,018;0,816;0,297;4;0,250;1,000;0,397;0,296;0;0,000;0,000;0,000;0,000;1,000
432;j12044_2.sm;0;0;112;7;390;112;7;390;112;7;390;102;688;120;2,092;0,364;0,126;0,272;0,014;0,825;0,198;4;0,250;1,000;0,408;0,295;0;0,000;0,000;0,000;0,000;1,000
433;j12044_3.sm;0;0;107;CPM;0;107;7;60;107;7;60;107;670;120;2,092;0,376;0,134;0,316;0,019;0,815;0,228;4;0,250;1,000;0,391;0,264;0;0,000;0,000;0,000;0,000;1,000
434;j12044_4.sm;0;0;95;2;41;95;7;390;95;7;390;93;666;120;2,092;0,375;0,134;0,335;0,013;0,827;0,207;4;0,250;1,000;0,390;0,281;0;0,000;0,000;0,000;0,000;1,000
435;j12044_5.sm;0;0;98;2;39;98;7;360;98;7;360;94;731;120;2,092;0,376;0,109;0,290;0,016;0,835;0,110;4;0,250;1,000;0,406;0,259;0;0,000;0,000;0,000;0,000;1,000
436;j12044_6.sm;0;0;106;CPM;0;106;7;110;106;7;110;106;647;120;2,092;0,393;0,143;0,280;0,024;0,810;0,204;4;0,250;1,000;0,413;0,340;0;0,000;0,000;0,000;0,000;1,000
437;j12044_7.sm;0;0;98;CPM;0;98;7;610;98;7;610;98;691;120;2,092;0,381;0,126;0,277;0,017;0,822;0,182;4;0,250;1,000;0,400;0,280;0;0,000;0,000;0,000;0,000;1,000
438;j12044_8.sm;0;0;108;7;2710;108;7;2710;108;7;2710;105;606;120;2,092;0,383;0,134;0,252;0,012;0,785;0,139;4;0,250;1,000;0,397;0,318;0;0,000;0,000;0,000;0,000;1,000
439;j12044_9.sm;0;0;91;CPM;0;91;7;110;91;7;110;91;608;120;2,092;0,368;0,134;0,221;0,017;0,784;0,203;4;0,250;1,000;0,402;0,287;0;0,000;0,000;0,000;0,000;1,000
440;j12044_10.sm;0;0;98;CPM;0;98;7;350;98;7;350;98;734;120;2,092;0,366;0,134;0,346;0,007;0,823;0,214;4;0,250;1,000;0,396;0,268;0;0,000;0,000;0,000;0,000;1,000
441;j12045_1.sm;0;0;108;CPM;0;108;1;40;108;1;40;108;628;120;2,092;0,374;0,126;0,236;0,015;0,794;0,184;4;0,250;1,000;0,511;0,273;0;0,000;0,000;0,000;0,000;1,000
442;j12045_2.sm;0;0;91;CPM;0;91;7;120;91;7;120;91;662;120;2,092;0,377;0,151;0,357;0,018;0,824;0,273;4;0,250;1,000;0,521;0,274;0;0,000;0,000;0,000;0,000;1,000
443;j12045_3.sm;0;0;98;CPM;0;98;1;50;98;1;50;98;604;120;2,092;0,392;0,151;0,392;0,017;0,842;0,216;4;0,250;1,000;0,496;0,244;0;0,000;0,000;0,000;0,000;1,000
444;j12045_4.sm;0;0;103;CPM;0;103;7;60;103;7;60;103;574;120;2,092;0,410;0,151;0,319;0,022;0,811;0,161;4;0,250;1,000;0,505;0,309;0;0,000;0,000;0,000;0,000;1,000
445;j12045_5.sm;0;0;116;2;46;116;7;360;116;7;360;114;694;120;2,092;0,399;0,143;0,228;0,024;0,790;0,159;4;0,250;1,000;0,514;0,319;0;0,000;0,000;0,000;0,000;1,000
446;j12045_6.sm;0;0;125;CPM;0;125;7;60;125;7;60;125;711;120;2,092;0,389;0,134;0,231;0,020;0,803;0,163;4;0,250;1,000;0,519;0,291;0;0,000;0,000;0,000;0,000;1,000
447;j12045_7.sm;0;0;103;CPM;0;103;7;60;103;7;60;103;668;120;2,092;0,378;0,126;0,251;0,015;0,794;0,175;4;0,250;1,000;0,517;0,270;0;0,000;0,000;0,000;0,000;1,000
448;j12045_8.sm;0;0;103;CPM;0;103;7;50;103;7;50;103;661;120;2,092;0,367;0,126;0,282;0,020;0,827;0,161;4;0,250;1,000;0,497;0,278;0;0,000;0,000;0,000;0,000;1,000
449;j12045_9.sm;0;0;114;CPM;0;114;1;50;114;1;50;114;674;120;2,092;0,380;0,143;0,322;0,014;0,824;0,203;4;0,250;1,000;0,500;0,244;0;0,000;0,000;0,000;0,000;1,000
450;j12045_10.sm;0;0;99;CPM;0;99;1;50;99;1;50;99;622;120;2,092;0,377;0,143;0,232;0,022;0,799;0,205;4;0,250;1,000;0,505;0,274;0;0,000;0,000;0,000;0,000;1,000
451;j12046_1.sm;0;0;171;4;0;188;10;0;0;0;0;119;706;120;2,092;0,368;0,126;0,292;0,012;0,784;0,163;4;0,502;2,008;0,095;0,380;0;0,000;0,000;0,000;0,000;1,000
452;j12046_2.sm;0;0;186;4;0;198;10;0;0;0;0;117;712;120;2,092;0,376;0,143;0,218;0,026;0,797;0,208;4;0,502;2,008;0,101;0,409;0;0,000;0,000;0,000;0,000;1,000
453;j12046_3.sm;0;0;162;4;0;175;10;0;0;0;0;104;641;120;2,092;0,388;0,134;0,212;0,007;0,793;0,199;4;0,502;2,008;0,096;0,390;0;0,000;0,000;0,000;0,000;1,000
454;j12046_4.sm;0;0;160;2;31;170;10;0;0;0;0;90;650;120;2,092;0,371;0,109;0,228;0,024;0,799;0,110;4;0,502;2,008;0,100;0,374;0;0,000;0,000;0,000;0,000;1,000
455;j12046_5.sm;0;0;135;4;0;149;10;0;0;0;0;97;657;120;2,092;0,359;0,134;0,325;0,015;0,815;0,245;4;0,502;2,008;0,098;0,378;0;0,000;0,000;0,000;0,000;1,000
456;j12046_6.sm;0;0;169;7;3600030;177;8;73640;0;0;0;97;599;120;2,092;0,373;0,143;0,253;0,013;0,778;0,254;4;0,502;2,008;0,100;0,405;0;0,000;0,000;0,000;0,000;1,000
457;j12046_7.sm;0;0;157;5;0;170;10;0;0;0;0;106;641;120;2,092;0,390;0,134;0,191;0,020;0,797;0,169;4;0,502;2,008;0,108;0,391;0;0,000;0,000;0,000;0,000;1,000
458;j12046_8.sm;0;0;164;6;0;176;10;0;0;0;0;96;644;120;2,092;0,335;0,118;0,306;0,016;0,819;0,177;4;0,502;2,008;0,093;0,389;0;0,000;0,000;0,000;0,000;1,000
459;j12046_9.sm;0;0;156;4;0;165;10;0;0;0;0;95;673;120;2,092;0,391;0,143;0,329;0,015;0,831;0,230;4;0,502;2,008;0,102;0,377;0;0,000;0,000;0,000;0,000;1,000
460;j12046_10.sm;0;0;174;4;0;188;3;17000;0;0;0;105;707;120;2,092;0,389;0,143;0,339;0,014;0,826;0,231;4;0,502;2,008;0,100;0,379;0;0,000;0,000;0,000;0,000;1,000
461;j12047_1.sm;0;0;129;4;0;137;3;16000;0;0;0;107;665;120;2,092;0,379;0,143;0,315;0,015;0,830;0,206;4;0,502;2,008;0,194;0,326;0;0,000;0,000;0,000;0,000;1,000
462;j12047_2.sm;0;0;126;4;0;132;3;1000;0;0;0;107;642;120;2,092;0,379;0,151;0,347;0,018;0,825;0,234;4;0,502;2,008;0,202;0,293;0;0,000;0,000;0,000;0,000;1,000
463;j12047_3.sm;0;0;118;7;3600040;125;10;0;0;0;0;99;698;120;2,092;0,369;0,126;0,333;0,020;0,830;0,157;4;0,502;2,008;0,209;0,265;0;0,000;0,000;0,000;0,000;1,000
464;j12047_4.sm;0;0;119;4;0;132;3;15000;0;0;0;106;638;120;2,092;0,375;0,126;0,246;0,026;0,800;0,212;4;0,502;2,008;0,203;0,299;0;0,000;0,000;0,000;0,000;1,000
465;j12047_5.sm;0;0;127;10;13074000;127;3;1000;127;10;13074000;106;658;120;2,092;0,359;0,118;0,286;0,015;0,817;0,185;4;0,502;2,008;0,199;0,302;0;0,000;0,000;0,000;0,000;1,000
466;j12047_6.sm;0;0;128;6;0;137;10;0;0;0;0;100;677;120;2,092;0,367;0,126;0,344;0,026;0,849;0,153;4;0,502;2,008;0,202;0,305;0;0,000;0,000;0,000;0,000;1,000
467;j12047_7.sm;0;0;114;7;3600060;118;10;0;0;0;0;86;663;120;2,092;0,373;0,126;0,318;0,017;0,815;0,199;4;0,502;2,008;0,206;0,272;0;0,000;0,000;0,000;0,000;1,000
468;j12047_8.sm;0;0;123;5;0;133;3;16000;0;0;0;81;655;120;2,092;0,337;0,109;0,299;0,019;0,820;0,175;4;0,502;2,008;0,203;0,311;0;0,000;0,000;0,000;0,000;1,000
469;j12047_9.sm;0;0;140;4;0;144;3;1000;0;0;0;104;668;120;2,092;0,383;0,126;0,262;0,018;0,817;0,186;4;0,502;2,008;0,200;0,304;0;0,000;0,000;0,000;0,000;1,000
470;j12047_10.sm;0;0;127;5;0;132;10;0;0;0;0;102;683;120;2,092;0,389;0,118;0,276;0,017;0,831;0,122;4;0,502;2,008;0,199;0,279;0;0,000;0,000;0,000;0,000;1,000
471;j12048_1.sm;0;0;100;4;0;100;3;13000;100;4;0;95;639;120;2,092;0,364;0,134;0,345;0,019;0,844;0,202;4;0,502;2,008;0,303;0,241;0;0,000;0,000;0,000;0,000;1,000
472;j12048_2.sm;0;0;111;5;0;112;10;0;0;0;0;88;631;120;2,092;0,379;0,126;0,241;0,013;0,806;0,168;4;0,502;2,008;0,305;0,251;0;0,000;0,000;0,000;0,000;1,000
473;j12048_3.sm;0;0;109;4;0;111;10;0;0;0;0;104;677;120;2,092;0,360;0,126;0,333;0,022;0,827;0,208;4;0,502;2,008;0,296;0,249;0;0,000;0,000;0,000;0,000;1,000
474;j12048_4.sm;0;0;122;5;0;127;3;15000;0;0;0;105;695;120;2,092;0,396;0,143;0,322;0,019;0,811;0,192;4;0,502;2,008;0,304;0,254;0;0,000;0,000;0,000;0,000;1,000
475;j12048_5.sm;0;0;110;4;0;110;4;0;110;4;0;93;689;120;2,092;0,377;0,126;0,318;0,010;0,810;0,131;4;0,502;2,008;0,297;0,242;0;0,000;0,000;0,000;0,000;1,000
476;j12048_6.sm;0;0;102;4;0;105;3;15000;0;0;0;94;658;120;2,092;0,389;0,134;0,263;0,016;0,809;0,218;4;0,502;2,008;0,300;0,232;0;0,000;0,000;0,000;0,000;1,000
477;j12048_7.sm;0;0;106;10;26537000;106;10;26537000;106;10;26537000;102;642;120;2,092;0,373;0,151;0,388;0,021;0,838;0,248;4;0,502;2,008;0,300;0,229;0;0,000;0,000;0,000;0,000;1,000
478;j12048_8.sm;0;0;116;4;0;116;3;13000;116;4;0;103;621;120;2,092;0,387;0,168;0,203;0,014;0,770;0,259;4;0,502;2,008;0,296;0,257;0;0,000;0,000;0,000;0,000;1,000
479;j12048_9.sm;0;0;113;4;0;113;3;13000;113;4;0;101;662;120;2,092;0,391;0,126;0,221;0,020;0,798;0,161;4;0,502;2,008;0,306;0,253;0;0,000;0,000;0,000;0,000;1,000
480;j12048_10.sm;0;0;111;4;0;111;3;13000;111;4;0;102;611;120;2,092;0,384;0,143;0,260;0,012;0,789;0,236;4;0,502;2,008;0,302;0,278;0;0,000;0,000;0,000;0,000;1,000
481;j12049_1.sm;0;0;96;CPM;0;96;7;260;96;7;260;96;610;120;2,092;0,369;0,126;0,277;0,014;0,797;0,192;4;0,502;2,008;0,399;0,190;0;0,000;0,000;0,000;0,000;1,000
482;j12049_2.sm;0;0;109;10;2062000;109;3;15000;109;10;2062000;100;678;120;2,092;0,396;0,143;0,318;0,022;0,839;0,192;4;0,502;2,008;0,401;0,231;0;0,000;0,000;0,000;0,000;1,000
483;j12049_3.sm;0;0;96;4;0;96;3;13000;96;4;0;93;703;120;2,092;0,343;0,118;0,286;0,018;0,818;0,176;4;0,502;2,008;0,401;0,209;0;0,000;0,000;0,000;0,000;1,000
484;j12049_4.sm;0;0;96;4;0;96;4;0;96;4;0;90;642;120;2,092;0,382;0,118;0,235;0,019;0,812;0,147;4;0,502;2,008;0,395;0,199;0;0,000;0,000;0,000;0,000;1,000
485;j12049_5.sm;0;0;89;4;0;89;3;13000;89;4;0;82;551;120;2,092;0,370;0,143;0,322;0,011;0,794;0,234;4;0,502;2,008;0,396;0,214;0;0,000;0,000;0,000;0,000;1,000
486;j12049_6.sm;0;0;128;CPM;0;128;7;60;128;7;60;128;672;120;2,092;0,367;0,160;0,221;0,026;0,780;0,278;4;0,502;2,008;0,404;0,224;0;0,000;0,000;0,000;0,000;1,000
487;j12049_7.sm;0;0;99;4;0;99;3;13000;99;4;0;97;644;120;2,092;0,385;0,134;0,306;0,017;0,805;0,243;4;0,502;2,008;0,397;0,207;0;0,000;0,000;0,000;0,000;1,000
488;j12049_8.sm;0;0;113;10;2110;113;3;13000;113;10;2110;112;685;120;2,092;0,398;0,151;0,263;0,018;0,789;0,239;4;0,502;2,008;0,396;0,242;0;0,000;0,000;0,000;0,000;1,000
489;j12049_9.sm;0;0;97;CPM;0;97;3;13000;97;10;360;97;669;120;2,092;0,371;0,118;0,255;0,014;0,803;0,138;4;0,502;2,008;0,397;0,196;0;0,000;0,000;0,000;0,000;1,000
490;j12049_10.sm;0;0;97;4;0;97;3;14000;97;4;0;87;641;120;2,092;0,392;0,109;0,248;0,025;0,833;0,113;4;0,502;2,008;0,406;0,221;0;0,000;0,000;0,000;0,000;1,000
491;j12050_1.sm;0;0;116;CPM;0;116;7;60;116;7;60;116;667;120;2,092;0,360;0,160;0,263;0,019;0,782;0,224;4;0,502;2,008;0,501;0,169;0;0,000;0,000;0,000;0,000;1,000
492;j12050_2.sm;0;0;112;CPM;0;112;3;14000;112;10;1350;112;717;120;2,092;0,355;0,134;0,283;0,015;0,797;0,274;4;0,502;2,008;0,495;0,219;0;0,000;0,000;0,000;0,000;1,000
493;j12050_3.sm;0;0;111;CPM;0;111;7;60;111;7;60;111;647;120;2,092;0,386;0,134;0,283;0,016;0,804;0,197;4;0,502;2,008;0,501;0,202;0;0,000;0,000;0,000;0,000;1,000
494;j12050_4.sm;0;0;100;4;0;100;3;13000;100;4;0;94;677;120;2,092;0,363;0,118;0,255;0,018;0,806;0,178;4;0,502;2,008;0,510;0,188;0;0,000;0,000;0,000;0,000;1,000
495;j12050_5.sm;0;0;100;CPM;0;100;7;4290;100;7;4290;100;627;120;2,092;0,373;0,134;0,284;0,020;0,799;0,194;4;0,502;2,008;0,502;0,202;0;0,000;0,000;0,000;0,000;1,000
496;j12050_6.sm;0;0;102;CPM;0;102;7;70;102;7;70;102;647;120;2,092;0,371;0,109;0,248;0,025;0,826;0,094;4;0,502;2,008;0,500;0,179;0;0,000;0,000;0,000;0,000;1,000
497;j12050_7.sm;0;0;137;CPM;0;137;7;60;137;7;60;137;679;120;2,092;0,373;0,160;0,316;0,018;0,809;0,268;4;0,502;2,008;0,500;0,195;0;0,000;0,000;0,000;0,000;1,000
498;j12050_8.sm;0;0;112;CPM;0;112;1;40;112;1;40;112;701;120;2,092;0,365;0,126;0,292;0,017;0,824;0,210;4;0,502;2,008;0,502;0,166;0;0,000;0,000;0,000;0,000;1,000
499;j12050_9.sm;0;0;101;CPM;0;101;7;70;101;7;70;101;655;120;2,092;0,378;0,134;0,315;0,015;0,791;0,204;4;0,502;2,008;0,498;0,180;0;0,000;0,000;0,000;0,000;1,000
500;j12050_10.sm;0;0;103;CPM;0;103;7;1573550;103;7;1573550;103;664;120;2,092;0,395;0,134;0,274;0,013;0,811;0,158;4;0,502;2,008;0,490;0,198;0;0,000;0,000;0,000;0,000;1,000
501;j12051_1.sm;0;0;187;7;3600040;206;10;0;0;0;0;100;669;120;2,092;0,378;0,126;0,267;0,012;0,805;0,166;4;0,750;3,000;0,102;0,339;0;0,000;0,000;0,000;0,000;1,000
