Title;MMLIB 50
Description;"Van Peteghem, V. and Vanhoucke, M., 2014, ""An experimental investigation of metaheuristics for the multi-mode resource-constrained project scheduling problem on new dataset instances"", European Journal of Operational Research, 235(1), 62–72 (doi:10.1016/j.ejor.2013.10.012)."
Number;540
Format;mm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
371;J5075_1.mm;0;0;51;CPM;0;51;1;420000;51;4;4601;51;406;50;3,240;0,756;0,224;0,230;0,214;0,874;0,148;4;0,900;1,800;0,250;0,177;0;0,860;1,720;0,500;0,021;3,000
372;J5075_2.mm;0;0;40;2;640;40;1;400000;40;4;2841;38;411;50;3,320;0,753;0,224;0,258;0,214;0,914;0,096;4;0,850;1,700;0,245;0,194;0;0,870;1,740;0,499;0,021;3,000
373;J5075_3.mm;0;0;45;2;1100;45;1;374000;45;4;23421;43;402;50;3,440;0,754;0,204;0,133;0,203;0,888;0,092;4;0,880;1,760;0,284;0,186;0;0,830;1,660;0,500;0,023;3,000
374;J5075_4.mm;0;0;51;CPM;0;51;1;433000;51;4;1039;51;387;50;3,100;0,753;0,224;0,287;0,205;0,890;0,103;4;0,870;1,740;0,206;0,185;0;0,870;1,740;0,499;0,022;3,000
375;J5075_5.mm;0;0;44;CPM;0;44;1;464000;44;4;1658;44;402;50;3,040;0,755;0,204;0,218;0,224;0,890;0,103;4;0,940;1,880;0,270;0,162;0;0,900;1,800;0,500;0,021;3,000
376;J5076_1.mm;0;0;44;2;130370;44;1;415000;44;4;163364;36;383;50;3,260;0,753;0,204;0,190;0,239;0,897;0,074;4;0,890;1,780;0,258;0,185;0;1,000;2,000;0,496;0,020;3,000
377;J5076_2.mm;0;0;40;2;31440;40;1;348000;40;4;30298;35;391;50;3,060;0,756;0,184;0,111;0,251;0,889;0,058;4;0,870;1,740;0,255;0,179;0;1,000;2,000;0,497;0,020;3,000
378;J5076_3.mm;0;0;43;2;12070;43;1;338000;43;4;19117;38;386;50;3,220;0,753;0,224;0,182;0,231;0,888;0,038;4;0,870;1,740;0,285;0,161;0;1,000;2,000;0,502;0,020;3,000
379;J5076_4.mm;0;0;39;CPM;0;39;4;5959;39;4;5959;39;376;50;3,560;0,754;0,184;0,167;0,239;0,892;0,058;4;0,900;1,800;0,244;0,163;0;1,000;2,000;0,502;0,020;3,000
380;J5076_5.mm;0;0;49;2;2980;49;1;35000;49;4;21505;43;402;50;3,260;0,753;0,224;0,211;0,232;0,879;0,110;4;0,860;1,720;0,232;0,166;0;1,000;2,000;0,503;0,020;3,000
381;J5077_1.mm;0;0;44;2;110;44;1;288000;44;4;2736;42;399;50;3,260;0,754;0,224;0,258;0,176;0,892;0,117;4;0,900;1,800;0,265;0,169;0;0,820;1,640;0,747;0,017;3,000
382;J5077_2.mm;0;0;48;CPM;0;48;1;326000;48;4;760;48;399;50;3,020;0,753;0,245;0,212;0,162;0,859;0,117;4;0,810;1,620;0,244;0,208;0;0,850;1,700;0,747;0,016;3,000
383;J5077_3.mm;0;0;47;2;150;47;1;316000;47;4;988;46;407;50;3,440;0,752;0,204;0,162;0,170;0,876;0,074;4;0,860;1,720;0,304;0,181;0;0,860;1,720;0,745;0,016;3,000
384;J5077_4.mm;0;0;47;CPM;0;47;1;315000;47;4;837;47;391;50;3,100;0,753;0,224;0,234;0,228;0,885;0,112;4;0,850;1,700;0,253;0,181;0;0,880;1,760;0,747;0,015;3,000
385;J5077_5.mm;0;0;39;2;100;39;1;320000;39;4;845;37;415;50;3,300;0,753;0,204;0,177;0,181;0,887;0,087;4;0,870;1,740;0,272;0,170;0;0,900;1,800;0,748;0,015;3,000
386;J5078_1.mm;0;0;49;2;160;49;1;314000;49;4;2565;47;421;50;3,340;0,753;0,224;0,148;0,178;0,883;0,124;4;0,900;1,800;0,228;0,171;0;1,000;2,000;0,749;0,018;3,000
387;J5078_2.mm;0;0;53;CPM;0;53;1;300000;53;4;450;53;401;50;3,280;0,752;0,245;0,324;0,221;0,890;0,142;4;0,900;1,800;0,244;0,141;0;1,000;2,000;0,750;0,018;3,000
388;J5078_3.mm;0;0;38;2;810;38;1;373000;38;4;7650;37;408;50;3,300;0,753;0,245;0,245;0,221;0,881;0,119;4;0,920;1,840;0,242;0,164;0;1,000;2,000;0,752;0,018;3,000
389;J5078_4.mm;0;0;48;CPM;0;48;1;340000;48;4;1251;48;411;50;2,980;0,754;0,245;0,236;0,194;0,883;0,122;4;0,870;1,740;0,264;0,181;0;1,000;2,000;0,749;0,018;3,000
390;J5078_5.mm;0;0;42;2;170;42;1;340000;42;4;3103;41;419;50;3,560;0,755;0,204;0,205;0,234;0,871;0,133;4;0,900;1,800;0,256;0,144;0;1,000;2,000;0,742;0,018;3,000
391;J5079_1.mm;0;0;62;3;0;73;1;559000;0;0;0;39;380;50;3,700;0,757;0,163;0,131;0,258;0,901;0,095;4;1,000;2,000;0,247;0,258;0;0,860;1,720;0,246;0,036;3,000
392;J5079_2.mm;0;0;71;2;5400010;82;6;0;0;0;0;41;417;50;3,320;0,754;0,204;0,231;0,277;0,914;0,082;4;1,000;2,000;0,259;0,296;0;0,850;1,700;0,243;0,035;3,000
393;J5079_3.mm;0;0;65;2;5400000;73;1;534000;0;0;0;40;400;50;3,440;0,753;0,245;0,245;0,141;0,900;0,124;4;1,000;2,000;0,284;0,238;0;0,830;1,660;0,245;0,036;3,000
394;J5079_4.mm;0;0;60;2;5400000;68;1;420000;0;0;0;39;416;50;3,420;0,752;0,224;0,239;0,194;0,884;0,110;4;1,000;2,000;0,267;0,250;0;0,770;1,540;0,243;0,036;3,000
395;J5079_5.mm;0;0;69;3;0;80;6;0;0;0;0;41;377;50;3,100;0,753;0,224;0,234;0,170;0,876;0,141;4;1,000;2,000;0,240;0,278;0;0,790;1,580;0,247;0,037;3,000
396;J5080_1.mm;0;0;62;3;0;72;1;366000;0;0;0;36;418;50;3,560;0,754;0,163;0,116;0,305;0,909;0,034;4;1,000;2,000;0,227;0,275;0;1,000;2,000;0,246;0,023;3,000
397;J5080_2.mm;0;0;61;3;0;68;1;386000;0;0;0;45;408;50;2,980;0,753;0,245;0,300;0,167;0,883;0,115;4;1,000;2,000;0,257;0,255;0;1,000;2,000;0,243;0,022;3,000
398;J5080_3.mm;0;0;72;3;0;82;1;387000;0;0;0;48;410;50;3,020;0,754;0,184;0,139;0,287;0,916;0,050;4;1,000;2,000;0,238;0,291;0;1,000;2,000;0,246;0,023;3,000
399;J5080_4.mm;0;0;64;3;0;72;6;0;0;0;0;41;416;50;3,060;0,753;0,245;0,270;0,177;0,909;0,110;4;1,000;2,000;0,292;0,250;0;1,000;2,000;0,253;0,022;3,000
400;J5080_5.mm;0;0;60;3;0;70;1;4051000;0;0;0;45;398;50;3,100;0,754;0,245;0,241;0,143;0,874;0,160;4;1,000;2,000;0,301;0,256;0;1,000;2,000;0,254;0,022;3,000
401;J5081_1.mm;0;0;60;3;0;63;6;0;0;0;0;50;392;50;3,480;0,756;0,224;0,148;0,143;0,848;0,124;4;1,000;2,000;0,277;0,278;0;0,930;1,860;0,499;0,021;3,000
402;J5081_2.mm;0;0;59;2;442970;59;1;393000;59;4;126651;56;369;50;3,240;0,753;0,224;0,211;0,196;0,895;0,091;4;1,000;2,000;0,219;0,287;0;0,870;1,740;0,502;0,022;3,000
403;J5081_3.mm;0;0;52;3;0;57;1;433000;0;0;0;46;377;50;2,920;0,755;0,204;0,162;0,186;0,876;0,067;4;1,000;2,000;0,232;0,279;0;0,880;1,760;0,499;0,022;3,000
404;J5081_4.mm;0;0;60;3;0;64;6;0;0;0;0;55;402;50;2,760;0,754;0,224;0,268;0,205;0,902;0,098;4;1,000;2,000;0,242;0,273;0;0,880;1,760;0,500;0,022;3,000
405;J5081_5.mm;0;0;49;3;0;53;1;371000;0;0;0;43;410;50;3,280;0,753;0,204;0,233;0,240;0,896;0,087;4;1,000;2,000;0,278;0,257;0;0,810;1,620;0,501;0,024;3,000
406;J5082_1.mm;0;0;55;3;0;59;1;425000;0;0;0;48;390;50;3,080;0,756;0,184;0,139;0,247;0,906;0,042;4;1,000;2,000;0,258;0,272;0;1,000;2,000;0,500;0,020;3,000
407;J5082_2.mm;0;0;52;3;0;60;1;384000;0;0;0;39;412;50;3,740;0,755;0,204;0,218;0,260;0,890;0,115;4;1,000;2,000;0,282;0,287;0;1,000;2,000;0,505;0,020;3,000
408;J5082_3.mm;0;0;49;3;0;56;1;337000;0;0;0;40;400;50;3,280;0,753;0,184;0,139;0,269;0,902;0,064;4;1,000;2,000;0,248;0,253;0;1,000;2,000;0,503;0,020;3,000
409;J5082_4.mm;0;0;56;3;0;67;6;0;0;0;0;47;403;50;3,380;0,754;0,204;0,177;0,155;0,863;0,100;4;1,000;2,000;0,239;0,283;0;1,000;2,000;0,498;0,020;3,000
410;J5082_5.mm;0;0;52;3;0;54;1;3777000;0;0;0;46;390;50;3,440;0,753;0,224;0,258;0,219;0,869;0,117;4;1,000;2,000;0,289;0,260;0;1,000;2,000;0,502;0,020;3,000
411;J5083_1.mm;0;0;49;4;69709654;49;1;293000;49;4;69709654;41;380;50;3,180;0,754;0,204;0,179;0,123;0,859;0,100;4;1,000;2,000;0,241;0,253;0;0,860;1,720;0,746;0,016;3,000
412;J5083_2.mm;0;0;54;2;20070;54;1;307000;54;4;107339;52;374;50;3,280;0,752;0,245;0,324;0,221;0,890;0,142;4;1,000;2,000;0,248;0,238;0;0,880;1,760;0,750;0,015;3,000
413;J5083_3.mm;0;0;51;2;387240;51;1;317000;51;4;38582442;47;393;50;3,500;0,753;0,245;0,275;0,200;0,875;0,151;4;1,000;2,000;0,260;0,257;0;0,890;1,780;0,749;0,015;3,000
414;J5083_4.mm;0;0;51;3;0;56;1;311000;0;0;0;40;417;50;3,400;0,753;0,204;0,118;0,239;0,880;0,082;4;1,000;2,000;0,251;0,286;0;0,890;1,780;0,746;0,015;3,000
415;J5083_5.mm;0;0;58;3;0;62;1;318000;0;0;0;46;402;50;3,140;0,755;0,224;0,258;0,174;0,898;0,093;4;1,000;2,000;0,251;0,276;0;0,900;1,800;0,748;0,015;3,000
416;J5084_1.mm;0;0;51;4;40795360;51;1;344000;51;4;40795360;38;401;50;3,200;0,753;0,224;0,297;0,185;0,904;0,067;4;1,000;2,000;0,314;0,253;0;1,000;2,000;0,747;0,018;3,000
417;J5084_2.mm;0;0;54;3;0;57;1;399000;0;0;0;41;398;50;3,320;0,753;0,224;0,258;0,214;0,914;0,096;4;1,000;2,000;0,259;0,278;0;1,000;2,000;0,748;0,018;3,000
418;J5084_3.mm;0;0;51;Capacity LB;0;60;1;296000;0;0;0;44;412;50;2,880;0,754;0,224;0,148;0,123;0,897;0,124;4;1,000;2,000;0,278;0,286;0;1,000;2,000;0,747;0,018;3,000
419;J5084_4.mm;0;0;50;3;0;59;1;331000;0;0;0;43;403;50;3,140;0,753;0,224;0,182;0,137;0,868;0,122;4;1,000;2,000;0,197;0,309;0;1,000;2,000;0,749;0,018;3,000
420;J5084_5.mm;0;0;51;3;0;57;1;4146000;0;0;0;42;402;50;3,080;0,753;0,224;0,182;0,200;0,891;0,091;4;1,000;2,000;0,389;0,271;0;1,000;2,000;0,752;0,018;3,000
421;J5085_1.mm;0;0;73;2;220;73;1;785000;73;4;5771;38;389;50;3,440;0,753;0,204;0,159;0,216;0,895;0,085;4;0,890;1,780;0,546;0,115;0;0,840;1,680;0,242;0,036;3,000
422;J5085_2.mm;0;0;67;2;1330;67;1;470000;67;4;29356;44;398;50;3,100;0,754;0,204;0,108;0,212;0,901;0,054;4;0,890;1,780;0,521;0,133;0;0,770;1,540;0,250;0,037;3,000
423;J5085_3.mm;0;0;63;2;260;63;1;690000;63;4;4782;41;400;50;3,160;0,754;0,204;0,318;0,234;0,869;0,095;4;0,830;1,660;0,469;0,134;0;0,810;1,620;0,241;0,037;3,000
424;J5085_4.mm;0;0;86;2;460;86;1;717000;86;4;11032;40;433;50;3,220;0,753;0,224;0,268;0,167;0,901;0,079;4;0,840;1,680;0,546;0,119;0;0,830;1,660;0,244;0,037;3,000
425;J5085_5.mm;0;0;77;2;720;77;1;509000;77;4;132030;51;408;50;3,080;0,753;0,224;0,268;0,239;0,887;0,086;4;0,830;1,660;0,440;0,140;0;0,820;1,640;0,249;0,038;3,000
426;J5086_1.mm;0;0;52;2;2950;52;1;384000;52;4;48399;37;401;50;3,200;0,753;0,204;0,246;0,277;0,901;0,079;4;0,890;1,780;0,492;0,121;0;1,000;2,000;0,250;0,022;3,000
427;J5086_2.mm;0;0;55;2;370;55;1;401000;55;4;2576;47;399;50;2,940;0,756;0,245;0,241;0,203;0,876;0,158;4;0,910;1,820;0,500;0,110;0;1,000;2,000;0,244;0,022;3,000
428;J5086_3.mm;0;0;59;2;510;59;1;4753000;59;4;8086;44;405;50;3,000;0,753;0,224;0,187;0,226;0,887;0,086;4;0,780;1,560;0,688;0,126;0;1,000;2,000;0,247;0,023;3,000
429;J5086_4.mm;0;0;64;2;860;64;1;422000;64;4;865;55;420;50;3,340;0,755;0,204;0,177;0,204;0,885;0,126;4;0,900;1,800;0,450;0,116;0;1,000;2,000;0,254;0,022;3,000
430;J5086_5.mm;0;0;56;2;1280;56;1;371000;56;4;5368;47;401;50;2,860;0,753;0,245;0,216;0,146;0,867;0,135;4;0,870;1,740;0,500;0,106;0;1,000;2,000;0,250;0,022;3,000
431;J5087_1.mm;0;0;40;CPM;0;40;1;431000;40;4;647;40;392;50;3,120;0,755;0,224;0,153;0,193;0,855;0,122;4;0,900;1,800;0,500;0,126;0;0,880;1,760;0,499;0,022;3,000
432;J5087_2.mm;0;0;40;CPM;0;40;1;408000;40;4;608;40;396;50;3,260;0,753;0,204;0,149;0,196;0,866;0,097;4;0,920;1,840;0,518;0,113;0;0,840;1,680;0,500;0,023;3,000
433;J5087_3.mm;0;0;41;CPM;0;41;1;457000;41;4;567;41;401;50;3,520;0,753;0,204;0,190;0,208;0,882;0,085;4;0,890;1,780;0,464;0,111;0;0,900;1,800;0,500;0,021;3,000
434;J5087_4.mm;0;0;43;CPM;0;43;1;373000;43;4;496;43;397;50;3,360;0,754;0,224;0,206;0,173;0,865;0,108;4;0,850;1,700;0,439;0,132;0;0,820;1,640;0,503;0,023;3,000
435;J5087_5.mm;0;0;51;CPM;0;51;1;448000;51;4;392;51;383;50;3,060;0,753;0,245;0,270;0,177;0,909;0,110;4;0,860;1,720;0,726;0,116;0;0,890;1,780;0,500;0,021;3,000
436;J5088_1.mm;0;0;46;2;15050;46;1;371000;46;4;15193;44;403;50;3,080;0,754;0,224;0,172;0,141;0,874;0,069;4;0,860;1,720;0,519;0,142;0;1,000;2,000;0,500;0,020;3,000
437;J5088_2.mm;0;0;45;2;940;45;1;412000;45;4;2050;42;406;50;2,860;0,753;0,224;0,206;0,184;0,888;0,122;4;0,890;1,780;0,482;0,121;0;1,000;2,000;0,501;0,020;3,000
438;J5088_3.mm;0;0;44;2;2400;44;1;435000;44;4;13799;42;391;50;3,400;0,755;0,224;0,206;0,190;0,871;0,105;4;0,910;1,820;0,500;0,118;0;1,000;2,000;0,498;0,020;3,000
439;J5088_4.mm;0;0;49;CPM;0;49;1;468000;49;4;677;49;407;50;3,140;0,753;0,204;0,162;0,200;0,895;0,097;4;0,860;1,720;0,500;0,132;0;1,000;2,000;0,500;0,020;3,000
440;J5088_5.mm;0;0;43;2;3090;43;1;393000;43;4;3042;40;397;50;3,060;0,753;0,204;0,233;0,244;0,912;0,092;4;0,830;1,660;0,528;0,127;0;1,000;2,000;0,498;0,020;3,000
441;J5089_1.mm;0;0;46;CPM;0;46;1;309000;46;4;314;46;423;50;2,980;0,755;0,224;0,263;0,137;0,870;0,115;4;0,840;1,680;0,650;0,106;0;0,860;1,720;0,745;0,016;3,000
442;J5089_2.mm;0;0;57;CPM;0;57;1;309000;57;4;518;57;400;50;3,260;0,754;0,224;0,239;0,216;0,906;0,110;4;0,870;1,740;0,563;0,121;0;0,870;1,740;0,749;0,016;3,000
443;J5089_3.mm;0;0;41;CPM;0;41;1;302000;41;4;543;41;412;50;3,540;0,754;0,204;0,133;0,122;0,869;0,108;4;0,880;1,760;0,594;0,113;0;0,860;1,720;0,748;0,016;3,000
444;J5089_4.mm;0;0;45;CPM;0;45;1;294000;45;4;543;45;404;50;3,120;0,753;0,245;0,295;0,159;0,874;0,106;4;0,890;1,780;0,476;0,131;0;0,850;1,700;0,749;0,016;3,000
445;J5089_5.mm;0;0;48;CPM;0;48;1;317000;48;4;432;48;393;50;2,980;0,754;0,245;0,236;0,194;0,883;0,122;4;0,910;1,820;0,462;0,120;0;0,850;1,700;0,749;0,016;3,000
446;J5090_1.mm;0;0;54;CPM;0;54;1;293000;54;4;594;54;395;50;3,100;0,753;0,224;0,263;0,192;0,893;0,100;4;0,880;1,760;0,500;0,129;0;1,000;2,000;0,752;0,018;3,000
447;J5090_2.mm;0;0;43;CPM;0;43;1;363000;43;4;537;43;416;50;3,000;0,753;0,245;0,182;0,119;0,861;0,151;4;0,920;1,840;0,500;0,110;0;1,000;2,000;0,747;0,018;3,000
448;J5090_3.mm;0;0;50;CPM;0;50;1;339000;50;4;414;50;408;50;3,320;0,753;0,224;0,258;0,211;0,888;0,103;4;0,820;1,640;0,500;0,125;0;1,000;2,000;0,750;0,018;3,000
449;J5090_4.mm;0;0;43;CPM;0;43;1;338000;43;4;478;43;412;50;3,380;0,755;0,184;0,222;0,298;0,894;0,064;4;0,850;1,700;0,514;0,120;0;1,000;2,000;0,748;0,018;3,000
450;J5090_5.mm;0;0;42;CPM;0;42;1;373000;42;4;644;42;415;50;3,440;0,752;0,204;0,162;0,170;0,876;0,074;4;0,790;1,580;0,583;0,137;0;1,000;2,000;0,747;0,018;3,000
451;J5091_1.mm;0;0;69;2;10730;69;1;470000;69;4;78243;49;406;50;3,040;0,755;0,204;0,218;0,224;0,890;0,103;4;1,000;2,000;0,556;0,188;0;0,760;1,520;0,246;0,036;3,000
452;J5091_2.mm;0;0;74;2;13900;74;1;591000;74;4;5298897;48;378;50;3,080;0,754;0,224;0,172;0,141;0,874;0,069;4;1,000;2,000;0,463;0,220;0;0,880;1,760;0,245;0,039;3,000
453;J5091_3.mm;0;0;53;2;3490;53;1;492000;53;4;22071;33;393;50;3,120;0,754;0,204;0,203;0,223;0,884;0,097;4;1,000;2,000;0,500;0,168;0;0,810;1,620;0,246;0,035;3,000
454;J5091_4.mm;0;0;78;2;530;78;1;687000;78;4;20475;38;396;50;3,260;0,754;0,224;0,239;0,216;0,906;0,110;4;1,000;2,000;0,467;0,187;0;0,850;1,700;0,244;0,038;3,000
455;J5091_5.mm;0;0;61;2;590;61;1;607000;61;4;29750;35;389;50;3,300;0,754;0,224;0,206;0,216;0,899;0,108;4;1,000;2,000;0,500;0,180;0;0,850;1,700;0,242;0,036;3,000
456;J5092_1.mm;0;0;63;2;74190;63;1;375000;63;4;2061159;42;420;50;3,140;0,753;0,224;0,206;0,136;0,869;0,096;4;1,000;2,000;0,506;0,184;0;1,000;2,000;0,245;0,022;3,000
457;J5092_2.mm;0;0;61;2;4730390;61;1;352000;61;4;9803062;41;400;50;3,100;0,753;0,224;0,234;0,211;0,889;0,098;4;1,000;2,000;0,533;0,203;0;1,000;2,000;0,252;0,022;3,000
458;J5092_3.mm;0;0;54;2;12560;54;1;430000;54;4;175524;46;398;50;2,980;0,755;0,224;0,244;0,150;0,885;0,122;4;1,000;2,000;0,500;0,167;0;1,000;2,000;0,253;0,022;3,000
459;J5092_4.mm;0;0;60;4;5418025;60;1;417000;60;4;5418025;43;413;50;3,040;0,756;0,224;0,211;0,163;0,870;0,093;4;1,000;2,000;0,598;0,176;0;1,000;2,000;0,252;0,023;3,000
460;J5092_5.mm;0;0;52;2;514600;52;1;431000;52;4;168986;36;410;50;3,480;0,753;0,224;0,254;0,194;0,886;0,144;4;1,000;2,000;0,524;0,156;0;1,000;2,000;0,254;0,022;3,000
461;J5093_1.mm;0;0;52;CPM;0;52;1;462000;52;4;1125;52;392;50;3,260;0,753;0,224;0,239;0,186;0,861;0,105;4;1,000;2,000;0,528;0,159;0;0,890;1,780;0,500;0,021;3,000
462;J5093_2.mm;0;0;45;2;2480;45;1;410000;45;4;48012;43;411;50;2,840;0,756;0,184;0,167;0,188;0,908;0,056;4;1,000;2,000;0,588;0,159;0;0,870;1,740;0,499;0,022;3,000
463;J5093_3.mm;0;0;52;CPM;0;52;1;376000;52;4;627;52;400;50;3,020;0,753;0,224;0,239;0,139;0,877;0,120;4;1,000;2,000;0,495;0,144;0;0,840;1,680;0,500;0,023;3,000
464;J5093_4.mm;0;0;36;2;197460;36;1;423000;36;4;109857;32;403;50;3,360;0,752;0,224;0,263;0,228;0,881;0,112;4;1,000;2,000;0,500;0,172;0;0,880;1,760;0,499;0,021;3,000
465;J5093_5.mm;0;0;45;2;14740;45;1;439000;45;4;149144;43;402;50;3,480;0,756;0,224;0,148;0,143;0,848;0,124;4;1,000;2,000;0,500;0,184;0;0,890;1,780;0,503;0,021;3,000
466;J5094_1.mm;0;0;44;2;5400010;44;4;101066;44;4;101066;40;390;50;3,240;0,754;0,204;0,218;0,188;0,880;0,113;4;1,000;2,000;0,494;0,185;0;1,000;2,000;0,505;0,020;3,000
467;J5094_2.mm;0;0;60;4;350219;60;1;365000;60;4;350219;52;418;50;3,160;0,752;0,265;0,376;0,177;0,917;0,107;4;1,000;2,000;0,482;0,173;0;1,000;2,000;0,500;0,020;3,000
468;J5094_3.mm;0;0;45;3;0;45;1;395000;0;0;0;38;420;50;3,260;0,755;0,184;0,167;0,280;0,887;0,064;4;1,000;2,000;0,500;0,188;0;1,000;2,000;0,500;0,020;3,000
469;J5094_4.mm;0;0;43;4;51114471;43;1;368000;43;4;51114471;33;411;50;3,120;0,753;0,224;0,263;0,213;0,904;0,112;4;1,000;2,000;0,464;0,198;0;1,000;2,000;0,495;0,020;3,000
470;J5094_5.mm;0;0;40;2;72720;40;4;27021;40;4;27021;35;390;50;3,020;0,757;0,204;0,192;0,242;0,881;0,123;4;1,000;2,000;0,500;0,152;0;1,000;2,000;0,502;0,020;3,000
471;J5095_1.mm;0;0;50;2;410;50;1;280000;50;4;6588;49;390;50;3,240;0,754;0,204;0,192;0,244;0,888;0,087;4;1,000;2,000;0,547;0,202;0;0,860;1,720;0,745;0,016;3,000
472;J5095_2.mm;0;0;47;2;170;47;1;312000;47;4;9761;46;402;50;3,020;0,753;0,224;0,177;0,201;0,896;0,098;4;1,000;2,000;0,577;0,177;0;0,890;1,780;0,749;0,015;3,000
473;J5095_3.mm;0;0;43;2;3910;43;1;300000;43;4;33368;39;382;50;3,300;0,752;0,204;0,174;0,236;0,890;0,108;4;1,000;2,000;0,464;0,186;0;0,840;1,680;0,749;0,016;3,000
474;J5095_4.mm;0;0;46;CPM;0;46;1;292000;46;4;3197;46;403;50;2,880;0,754;0,224;0,230;0,175;0,891;0,105;4;1,000;2,000;0,506;0,176;0;0,840;1,680;0,747;0,016;3,000
475;J5095_5.mm;0;0;45;2;520;45;1;326000;45;4;11178;42;398;50;2,880;0,753;0,224;0,129;0,170;0,903;0,086;4;1,000;2,000;0,556;0,183;0;0,940;1,880;0,749;0,014;3,000
476;J5096_1.mm;0;0;39;CPM;0;39;1;356000;39;4;43596;39;405;50;3,460;0,753;0,245;0,216;0,155;0,887;0,122;4;1,000;2,000;0,667;0,172;0;1,000;2,000;0,751;0,018;3,000
477;J5096_2.mm;0;0;47;3;0;48;1;327000;0;0;0;42;394;50;2,900;0,753;0,224;0,196;0,157;0,888;0,077;4;1,000;2,000;0,485;0,192;0;1,000;2,000;0,750;0,018;3,000
478;J5096_3.mm;0;0;44;CPM;0;44;1;375000;44;4;7726;44;413;50;2,860;0,753;0,224;0,206;0,184;0,888;0,122;4;1,000;2,000;0,537;0,175;0;1,000;2,000;0,748;0,018;3,000
479;J5096_4.mm;0;0;45;CPM;0;45;1;334000;45;4;6501;45;398;50;2,780;0,753;0,265;0,359;0,195;0,873;0,145;4;1,000;2,000;0,411;0,180;0;1,000;2,000;0,754;0,018;3,000
480;J5096_5.mm;0;0;42;2;320470;42;1;332000;42;4;1980959;38;402;50;3,260;0,754;0,204;0,203;0,188;0,880;0,103;4;1,000;2,000;0,500;0,210;0;1,000;2,000;0,748;0,018;3,000
481;J5097_1.mm;0;0;63;2;430;63;1;607000;63;4;8453;37;385;50;3,080;0,754;0,224;0,153;0,136;0,855;0,120;4;0,880;1,760;0,765;0,096;0;0,830;1,660;0,243;0,037;3,000
482;J5097_2.mm;0;0;65;2;340;65;1;529000;65;4;6236;42;396;50;3,480;0,752;0,204;0,177;0,236;0,897;0,085;4;0,820;1,640;0,838;0,099;0;0,790;1,580;0,245;0,039;3,000
483;J5097_3.mm;0;0;69;2;220;69;1;607000;69;4;1884;41;401;50;2,900;0,753;0,224;0,196;0,157;0,888;0,077;4;0,880;1,760;0,846;0,092;0;0,850;1,700;0,245;0,036;3,000
484;J5097_4.mm;0;0;56;2;150;56;1;547000;56;4;677;41;392;50;3,260;0,755;0,204;0,164;0,132;0,879;0,108;4;0,880;1,760;0,922;0,074;0;0,820;1,640;0,246;0,037;3,000
485;J5097_5.mm;0;0;74;2;370;74;1;594000;74;4;16613;53;396;50;3,440;0,753;0,245;0,245;0,141;0,900;0,124;4;0,840;1,680;0,976;0,090;0;0,840;1,680;0,241;0,035;3,000
486;J5098_1.mm;0;0;71;2;100;71;1;364000;71;4;753;62;433;50;3,460;0,753;0,245;0,216;0,155;0,887;0,122;4;0,900;1,800;0,725;0,087;0;1,000;2,000;0,250;0,022;3,000
487;J5098_2.mm;0;0;55;2;950;55;1;341000;55;4;8384;41;421;50;3,340;0,753;0,204;0,190;0,250;0,913;0,121;4;0,810;1,620;0,906;0,089;0;1,000;2,000;0,249;0,022;3,000
488;J5098_3.mm;0;0;54;2;1040;54;1;388000;54;4;7053;39;415;50;2,820;0,754;0,224;0,120;0,150;0,882;0,084;4;0,890;1,780;0,742;0,099;0;1,000;2,000;0,251;0,022;3,000
489;J5098_4.mm;0;0;53;2;300;53;1;375000;53;4;14371;46;391;50;3,220;0,753;0,204;0,190;0,157;0,891;0,097;4;0,880;1,760;0,702;0,108;0;1,000;2,000;0,253;0,022;3,000
490;J5098_5.mm;0;0;49;2;1220;49;1;419000;49;4;822;36;397;50;3,560;0,754;0,163;0,116;0,305;0,909;0,034;4;0,860;1,720;0,750;0,095;0;1,000;2,000;0,249;0,022;3,000
491;J5099_1.mm;0;0;38;CPM;0;38;1;416000;38;4;350;38;409;50;3,400;0,753;0,204;0,187;0,229;0,900;0,097;4;0,880;1,760;0,853;0,082;0;0,880;1,760;0,499;0,022;3,000
492;J5099_2.mm;0;0;39;CPM;0;39;1;461000;39;4;581;39;391;50;3,200;0,753;0,204;0,149;0,197;0,896;0,095;4;0,850;1,700;0,663;0,101;0;0,910;1,820;0,500;0,021;3,000
493;J5099_3.mm;0;0;35;CPM;0;35;1;443000;35;4;406;35;368;50;3,420;0,753;0,204;0,162;0,169;0,885;0,113;4;0,890;1,780;0,851;0,084;0;0,880;1,760;0,499;0,021;3,000
494;J5099_4.mm;0;0;45;CPM;0;45;1;437000;45;4;455;45;418;50;3,140;0,753;0,245;0,291;0,169;0,882;0,135;4;0,890;1,780;0,715;0,103;0;0,880;1,760;0,502;0,021;3,000
